,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
1065,2020/2021,Southampton,Man Utd,2-0,0-3,2-3,Unknown,14:00,2,0,0,3,2,3,2,3,5,Away
1066,2020/2021,West Brom,Sheffield Utd,1-0,0-0,1-0,Unknown,20:00,1,0,0,0,1,0,1,0,1,Home
1067,2020/2021,Everton,Leeds Utd,0-0,0-1,0-1,Unknown,17:30,0,0,0,1,0,1,0,1,1,Away
1068,2020/2021,Man City,Burnley,3-0,2-0,5-0,Unknown,15:00,3,0,2,0,5,0,3,2,5,Home
1069,2020/2021,Brighton,Liverpool,0-0,1-1,1-1,Unknown,12:30,0,0,1,1,1,1,0,2,2,Draw
1070,2020/2021,Crystal Palace,Newcastle,0-0,0-2,0-2,Unknown,20:00,0,0,0,2,0,2,0,2,2,Away
1071,2020/2021,Wolves,Southampton,0-0,1-1,1-1,Unknown,20:00,0,0,1,1,1,1,0,2,2,Draw
1072,2020/2021,Burnley,Crystal Palace,1-0,0-0,1-0,Unknown,17:30,1,0,0,0,1,0,1,0,1,Home
1073,2020/2021,Liverpool,Leicester City,2-0,1-0,3-0,Unknown,19:15,2,0,1,0,3,0,2,1,3,Home
1074,2020/2021,Leeds Utd,Arsenal,0-0,0-0,0-0,Unknown,16:30,0,0,0,0,0,0,0,0,0,Draw
1075,2020/2021,Sheffield Utd,West Ham,0-0,0-1,0-1,Unknown,14:00,0,0,0,1,0,1,0,1,1,Away
1076,2020/2021,Fulham,Everton,1-3,1-0,2-3,Unknown,12:00,1,3,1,0,2,3,4,1,5,Away
1077,2020/2021,Man Utd,West Brom,0-0,1-0,1-0,Unknown,20:00,0,0,1,0,1,0,0,1,1,Home
1078,2020/2021,Tottenham,Man City,1-0,1-0,2-0,Unknown,17:30,1,0,1,0,2,0,1,1,2,Home
1079,2020/2021,Aston Villa,Brighton,0-1,1-1,1-2,Unknown,15:00,0,1,1,1,1,2,1,2,3,Away
1080,2020/2021,Newcastle,Chelsea,0-1,0-1,0-2,Unknown,12:30,0,1,0,1,0,2,1,1,2,Away
1081,2020/2021,Arsenal,Aston Villa,0-1,0-2,0-3,Unknown,19:15,0,1,0,2,0,3,1,2,3,Away
1082,2020/2021,Man City,Liverpool,1-1,0-0,1-1,Unknown,16:30,1,1,0,0,1,1,2,0,2,Draw
1083,2020/2021,Leicester City,Wolves,1-0,0-0,1-0,Unknown,14:00,1,0,0,0,1,0,1,0,1,Home
1084,2020/2021,West Brom,Tottenham,0-0,0-1,0-1,Unknown,12:00,0,0,0,1,0,1,0,1,1,Away
1085,2020/2021,West Ham,Fulham,0-0,1-0,1-0,Unknown,20:00,0,0,1,0,1,0,0,1,1,Home
1086,2020/2021,Chelsea,Sheffield Utd,2-1,2-0,4-1,Unknown,17:30,2,1,2,0,4,1,3,2,5,Home
1087,2020/2021,Crystal Palace,Leeds Utd,3-1,1-0,4-1,Unknown,15:00,3,1,1,0,4,1,4,1,5,Home
1088,2020/2021,Everton,Man Utd,1-2,0-1,1-3,Unknown,12:30,1,2,0,1,1,3,3,1,4,Away
1089,2020/2021,Southampton,Newcastle,1-0,1-0,2-0,Unknown,20:00,1,0,1,0,2,0,1,1,2,Home
1090,2020/2021,Brighton,Burnley,0-0,0-0,0-0,Unknown,17:30,0,0,0,0,0,0,0,0,0,Draw
1091,2020/2021,Leeds Utd,Leicester City,0-2,1-2,1-4,Unknown,20:00,0,2,1,2,1,4,2,3,5,Away
1092,2020/2021,Fulham,West Brom,2-0,0-0,2-0,Unknown,17:30,2,0,0,0,2,0,2,0,2,Home
1093,2020/2021,Tottenham,Brighton,1-0,1-1,2-1,Unknown,19:15,1,0,1,1,2,1,1,2,3,Home
1094,2020/2021,Man Utd,Arsenal,0-0,0-1,0-1,Unknown,16:30,0,0,0,1,0,1,0,1,1,Away
1095,2020/2021,Newcastle,Everton,0-0,2-1,2-1,Unknown,14:00,0,0,2,1,2,1,0,3,3,Home
1096,2020/2021,Aston Villa,Southampton,0-3,3-1,3-4,Unknown,12:00,0,3,3,1,3,4,3,4,7,Away
1097,2020/2021,Liverpool,West Ham,1-1,1-0,2-1,Unknown,17:30,1,1,1,0,2,1,2,1,3,Home
1098,2020/2021,Burnley,Chelsea,0-1,0-2,0-3,Unknown,15:00,0,1,0,2,0,3,1,2,3,Away
1099,2020/2021,Sheffield Utd,Man City,0-1,0-0,0-1,Unknown,12:30,0,1,0,0,0,1,1,0,1,Away
1100,2020/2021,Wolves,Crystal Palace,2-0,0-0,2-0,Unknown,20:00,2,0,0,0,2,0,2,0,2,Home
1101,2020/2021,Burnley,Tottenham,0-0,0-1,0-1,Unknown,20:00,0,0,0,1,0,1,0,1,1,Away
1102,2020/2021,Brighton,West Brom,1-0,0-1,1-1,Unknown,17:30,1,0,0,1,1,1,1,1,2,Draw
1103,2020/2021,Arsenal,Leicester City,0-0,0-1,0-1,Unknown,19:15,0,0,0,1,0,1,0,1,1,Away
1104,2020/2021,Wolves,Newcastle,0-0,1-1,1-1,Unknown,16:30,0,0,1,1,1,1,0,2,2,Draw
1105,2020/2021,Southampton,Everton,2-0,0-0,2-0,Unknown,14:00,2,0,0,0,2,0,2,0,2,Home
1106,2020/2021,Liverpool,Sheffield Utd,1-1,1-0,2-1,Unknown,19:00,1,1,1,0,2,1,2,1,3,Home
1107,2020/2021,Man Utd,Chelsea,0-0,0-0,0-0,Unknown,16:30,0,0,0,0,0,0,0,0,0,Draw
1108,2020/2021,Fulham,Crystal Palace,0-1,1-1,1-2,Unknown,14:00,0,1,1,1,1,2,1,2,3,Away
1109,2020/2021,West Ham,Man City,1-0,0-1,1-1,Unknown,11:30,1,0,0,1,1,1,1,1,2,Draw
1110,2020/2021,Leeds Utd,Wolves,0-0,0-1,0-1,Unknown,19:00,0,0,0,1,0,1,0,1,1,Away
1111,2020/2021,West Brom,Burnley,0-0,0-0,0-0,Unknown,16:30,0,0,0,0,0,0,0,0,0,Draw
1112,2020/2021,Aston Villa,Leeds Utd,0-0,0-3,0-3,Unknown,19:00,0,0,0,3,0,3,0,3,3,Away
1113,2020/2021,Leicester City,Aston Villa,0-0,0-1,0-1,Unknown,18:15,0,0,0,1,0,1,0,1,1,Away
1114,2020/2021,Tottenham,West Ham,3-0,0-3,3-3,Unknown,15:30,3,0,0,3,3,3,3,3,6,Draw
1115,2020/2021,Crystal Palace,Brighton,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
1116,2020/2021,Sheffield Utd,Fulham,0-0,1-1,1-1,Unknown,11:00,0,0,1,1,1,1,0,2,2,Draw
1117,2020/2021,Newcastle,Man Utd,1-1,0-3,1-4,Unknown,19:00,1,1,0,3,1,4,2,3,5,Away
1118,2020/2021,Man City,Arsenal,1-0,0-0,1-0,Unknown,16:30,1,0,0,0,1,0,1,0,1,Home
1119,2020/2021,Chelsea,Southampton,2-1,1-2,3-3,Unknown,14:00,2,1,1,2,3,3,3,3,6,Draw
1120,2020/2021,Everton,Liverpool,1-1,1-1,2-2,Unknown,11:30,1,1,1,1,2,2,2,2,4,Draw
1121,2020/2021,Aston Villa,Liverpool,4-1,3-1,7-2,Unknown,18:15,4,1,3,1,7,2,5,4,9,Home
1122,2020/2021,Man Utd,Tottenham,1-4,0-2,1-6,Unknown,15:30,1,4,0,2,1,6,5,2,7,Away
1123,2020/2021,Wolves,Fulham,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
1124,2020/2021,Arsenal,Sheffield Utd,0-0,2-1,2-1,Unknown,13:00,0,0,2,1,2,1,0,3,3,Home
1125,2020/2021,Newcastle,Burnley,1-0,2-1,3-1,Unknown,19:00,1,0,2,1,3,1,1,3,4,Home
1126,2020/2021,Southampton,West Brom,1-0,1-0,2-0,Unknown,11:00,1,0,1,0,2,0,1,1,2,Home
1127,2020/2021,Leicester City,West Ham,0-2,0-1,0-3,Unknown,11:00,0,2,0,1,0,3,2,1,3,Away
1128,2020/2021,Leeds Utd,Man City,0-1,1-0,1-1,Unknown,16:30,0,1,1,0,1,1,1,1,2,Draw
1129,2020/2021,Everton,Brighton,2-1,2-1,4-2,Unknown,14:00,2,1,2,1,4,2,3,3,6,Home
1130,2020/2021,Chelsea,Crystal Palace,0-0,4-0,4-0,Unknown,11:30,0,0,4,0,4,0,0,4,4,Home
1131,2020/2021,Liverpool,Arsenal,2-1,1-0,3-1,Unknown,19:00,2,1,1,0,3,1,3,1,4,Home
1132,2020/2021,Fulham,Aston Villa,0-2,0-1,0-3,Unknown,16:45,0,2,0,1,0,3,2,1,3,Away
1133,2020/2021,West Ham,Wolves,1-0,3-0,4-0,Unknown,18:00,1,0,3,0,4,0,1,3,4,Home
1134,2020/2021,Man City,Leicester City,1-1,1-4,2-5,Unknown,15:30,1,1,1,4,2,5,2,5,7,Away
1135,2020/2021,Tottenham,Newcastle,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
1136,2020/2021,Sheffield Utd,Leeds Utd,0-0,0-1,0-1,Unknown,11:00,0,0,0,1,0,1,0,1,1,Away
1137,2020/2021,Burnley,Southampton,0-1,0-0,0-1,Unknown,19:00,0,1,0,0,0,1,1,0,1,Away
1138,2020/2021,West Brom,Chelsea,3-0,0-3,3-3,Unknown,16:30,3,0,0,3,3,3,3,3,6,Draw
1139,2020/2021,Crystal Palace,Everton,1-2,0-0,1-2,Unknown,14:00,1,2,0,0,1,2,3,0,3,Away
1140,2020/2021,Brighton,Man Utd,1-1,1-2,2-3,Unknown,11:30,1,1,1,2,2,3,2,3,5,Away
1141,2020/2021,Wolves,Man City,0-2,1-1,1-3,Unknown,19:15,0,2,1,1,1,3,2,2,4,Away
1142,2020/2021,Aston Villa,Sheffield Utd,0-0,1-0,1-0,Unknown,17:00,0,0,1,0,1,0,0,1,1,Home
1143,2020/2021,Leicester City,Burnley,1-1,3-1,4-2,Unknown,18:00,1,1,3,1,4,2,2,4,6,Home
1144,2020/2021,Chelsea,Liverpool,0-0,0-2,0-2,Unknown,15:30,0,0,0,2,0,2,0,2,2,Away
1145,2020/2021,Newcastle,Brighton,0-2,0-1,0-3,Unknown,13:00,0,2,0,1,0,3,2,1,3,Away
1146,2020/2021,Southampton,Tottenham,1-1,1-4,2-5,Unknown,11:00,1,1,1,4,2,5,2,5,7,Away
1147,2020/2021,Arsenal,West Ham,1-1,1-0,2-1,Unknown,19:00,1,1,1,0,2,1,2,1,3,Home
1148,2020/2021,Man Utd,Crystal Palace,0-1,1-2,1-3,Unknown,16:30,0,1,1,2,1,3,1,3,4,Away
1149,2020/2021,Leeds Utd,Fulham,2-1,2-2,4-3,Unknown,14:00,2,1,2,2,4,3,3,4,7,Home
1150,2020/2021,Everton,West Brom,2-1,3-1,5-2,Unknown,11:30,2,1,3,1,5,2,3,4,7,Home
1151,2020/2021,Man City,Aston Villa,0-0,2-0,2-0,Unknown,18:00,0,0,2,0,2,0,0,2,2,Home
1152,2020/2021,Burnley,Man Utd,0-0,0-1,0-1,Unknown,20:15,0,0,0,1,0,1,0,1,1,Away
1153,2020/2021,Brighton,Chelsea,0-1,1-2,1-3,Unknown,19:15,0,1,1,2,1,3,1,3,4,Away
1154,2020/2021,Sheffield Utd,Wolves,0-2,0-0,0-2,Unknown,17:00,0,2,0,0,0,2,2,0,2,Away
1155,2020/2021,Tottenham,Everton,0-0,0-1,0-1,Unknown,15:30,0,0,0,1,0,1,0,1,1,Away
1156,2020/2021,West Brom,Leicester City,0-0,0-3,0-3,Unknown,13:00,0,0,0,3,0,3,0,3,3,Away
1157,2020/2021,Liverpool,Leeds Utd,3-2,1-1,4-3,Unknown,16:30,3,2,1,1,4,3,5,2,7,Home
1158,2020/2021,West Ham,Newcastle,0-0,0-2,0-2,Unknown,19:00,0,0,0,2,0,2,0,2,2,Away
1159,2020/2021,Crystal Palace,Southampton,1-0,0-0,1-0,Unknown,14:00,1,0,0,0,1,0,1,0,1,Home
