,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
1086,2020/2021,Galatasaray,Alanyaspor,1-1,0-1,1-2,Unknown,17:00,1,1,0,1,1,2,2,1,3,Away
1087,Göztepe - Fenerbahçe,Göztepe,Fenerbahçe,1-2,1-1,2-3,Unknown,16:00,1,2,1,1,2,3,3,2,5,Away
1088,2020/2021,Karagümrük,Kasımpaşa,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
1089,2020/2021,Antalyaspor,Gaziantep,1-0,0-1,1-1,Unknown,13:00,1,0,0,1,1,1,1,1,2,Draw
1090,2020/2021,Trabzonspor,Başakşehir,0-1,0-1,0-2,Unknown,16:00,0,1,0,1,0,2,1,1,2,Away
1091,2020/2021,Kayserispor,Sivasspor,0-1,1-2,1-3,Unknown,13:00,0,1,1,2,1,3,1,3,4,Away
1092,2020/2021,Konyaspor,Malatyaspor,0-0,1-1,1-1,Unknown,13:00,0,0,1,1,1,1,0,2,2,Draw
1093,2020/2021,Kasımpaşa,Galatasaray,1-0,0-0,1-0,Unknown,16:00,1,0,0,0,1,0,1,0,1,Home
1094,2020/2021,Beşiktaş,Gençlerbirliği,0-1,0-0,0-1,Unknown,13:00,0,1,0,0,0,1,1,0,1,Away
1095,2020/2021,Rizespor,Ankaragücü,2-3,3-0,5-3,Unknown,10:30,2,3,3,0,5,3,5,3,8,Home
1096,2020/2021,Alanyaspor,Hatayspor,4-0,2-0,6-0,Unknown,13:00,4,0,2,0,6,0,4,2,6,Home
1097,2020/2021,Denizlispor,Konyaspor,0-0,0-0,0-0,Unknown,10:30,0,0,0,0,0,0,0,0,0,Draw
1098,2020/2021,Fenerbahçe,Karagümrük,1-0,1-1,2-1,Unknown,16:00,1,0,1,1,2,1,1,2,3,Home
1099,2020/2021,Başakşehir,Göztepe,0-0,0-0,0-0,Unknown,13:00,0,0,0,0,0,0,0,0,0,Draw
1100,2020/2021,Erzurumspor,Rizespor,0-0,0-0,0-0,Unknown,13:00,0,0,0,0,0,0,0,0,0,Draw
1101,2020/2021,Malatyaspor,Antalyaspor,1-0,0-0,1-0,Unknown,10:30,1,0,0,0,1,0,1,0,1,Home
1102,2020/2021,Gaziantep,Trabzonspor,0-0,1-1,1-1,Unknown,17:00,0,0,1,1,1,1,0,2,2,Draw
1103,Ankaragücü - Kayserispor,Ankaragücü,Kayserispor,0-1,0-0,0-1,Unknown,17:00,0,1,0,0,0,1,1,0,1,Away
1104,2020/2021,Antalyaspor,Denizlispor,0-0,1-0,1-0,Unknown,17:00,0,0,1,0,1,0,0,1,1,Home
1105,2020/2021,Galatasaray,Fenerbahçe,0-0,0-0,0-0,Unknown,16:00,0,0,0,0,0,0,0,0,0,Draw
1106,Sivasspor - Ankaragücü,Sivasspor,Ankaragücü,0-0,0-0,0-0,Unknown,13:00,0,0,0,0,0,0,0,0,0,Draw
1107,2020/2021,Konyaspor,Beşiktaş,1-0,3-1,4-1,Unknown,13:00,1,0,3,1,4,1,1,4,5,Home
1108,2020/2021,Rizespor,Alanyaspor,0-0,1-1,1-1,Unknown,10:30,0,0,1,1,1,1,0,2,2,Draw
1109,Göztepe - Gaziantep,Göztepe,Gaziantep,0-1,2-1,2-2,Unknown,13:00,0,1,2,1,2,2,1,3,4,Draw
1110,2020/2021,Hatayspor,Kasımpaşa,0-0,1-0,1-0,Unknown,13:00,0,0,1,0,1,0,0,1,1,Home
1111,2020/2021,Kayserispor,Erzurumspor,0-2,1-1,1-3,Unknown,10:30,0,2,1,1,1,3,2,2,4,Away
1112,2020/2021,Trabzonspor,Malatyaspor,3-0,0-1,3-1,Unknown,16:00,3,0,0,1,3,1,3,1,4,Home
1113,2020/2021,Karagümrük,Başakşehir,0-0,2-0,2-0,Unknown,17:00,0,0,2,0,2,0,0,2,2,Home
1114,2020/2021,Fenerbahçe,Hatayspor,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
1115,2020/2021,Başakşehir,Galatasaray,0-1,0-1,0-2,Unknown,16:00,0,1,0,1,0,2,1,1,2,Away
1116,2020/2021,Gaziantep,Karagümrük,0-1,2-1,2-2,Unknown,16:00,0,1,2,1,2,2,1,3,4,Draw
1117,2020/2021,Kasımpaşa,Rizespor,1-0,1-0,2-0,Unknown,13:00,1,0,1,0,2,0,1,1,2,Home
1118,2020/2021,Erzurumspor,Sivasspor,0-0,1-2,1-2,Unknown,10:30,0,0,1,2,1,2,0,3,3,Away
1119,2020/2021,Beşiktaş,Antalyaspor,1-0,0-1,1-1,Unknown,16:00,1,0,0,1,1,1,1,1,2,Draw
1120,2020/2021,Denizlispor,Trabzonspor,0-0,0-0,0-0,Unknown,13:00,0,0,0,0,0,0,0,0,0,Draw
1121,2020/2021,Alanyaspor,Kayserispor,1-0,1-0,2-0,Unknown,16:00,1,0,1,0,2,0,1,1,2,Home
1122,Gençlerbirliği - Konyaspor,Gençlerbirliği,Konyaspor,0-0,0-0,0-0,Unknown,10:30,0,0,0,0,0,0,0,0,0,Draw
1123,2020/2021,Malatyaspor,Göztepe,1-1,0-0,1-1,Unknown,17:00,1,1,0,0,1,1,2,0,2,Draw
1124,2020/2021,Hatayspor,Başakşehir,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
1125,2020/2021,Antalyaspor,Gençlerbirliği,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
1126,2020/2021,Trabzonspor,Beşiktaş,0-1,1-2,1-3,Unknown,17:00,0,1,1,2,1,3,1,3,4,Away
1127,2020/2021,Kayserispor,Kasımpaşa,1-0,0-0,1-0,Unknown,14:00,1,0,0,0,1,0,1,0,1,Home
1128,Ankaragücü - Erzurumspor,Ankaragücü,Erzurumspor,0-0,1-2,1-2,Unknown,14:00,0,0,1,2,1,2,0,3,3,Away
1129,Göztepe - Denizlispor,Göztepe,Denizlispor,3-0,2-1,5-1,Unknown,17:00,3,0,2,1,5,1,3,3,6,Home
1130,2020/2021,Karagümrük,Malatyaspor,1-0,2-0,3-0,Unknown,14:00,1,0,2,0,3,0,1,2,3,Home
1131,Sivasspor - Alanyaspor,Sivasspor,Alanyaspor,0-1,0-1,0-2,Unknown,14:00,0,1,0,1,0,2,1,1,2,Away
1132,2020/2021,Galatasaray,Gaziantep,3-0,0-1,3-1,Unknown,17:00,3,0,0,1,3,1,3,1,4,Home
