,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
1012,2020/2021,Parma,Lazio,0-0,0-2,0-2,Unknown,14:00,0,0,0,2,0,2,0,2,2,Away
1013,2020/2021,Milan,Torino,2-0,0-0,2-0,Unknown,19:45,2,0,0,0,2,0,2,0,2,Home
1014,2020/2021,Roma,Inter,1-0,1-2,2-2,Unknown,11:30,1,0,1,2,2,2,1,3,4,Draw
1015,2020/2021,Genoa,Bologna,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
1016,2020/2021,Benevento,Atalanta,0-1,1-3,1-4,Unknown,14:00,0,1,1,3,1,4,1,4,5,Away
1017,2020/2021,Milan,Juventus,1-1,0-2,1-3,Unknown,19:45,1,1,0,2,1,3,2,2,4,Away
1018,2020/2021,Napoli,Spezia,0-0,1-2,1-2,Unknown,17:00,0,0,1,2,1,2,0,3,3,Away
1019,2020/2021,Sassuolo,Genoa,0-0,2-1,2-1,Unknown,14:00,0,0,2,1,2,1,0,3,3,Home
1020,2020/2021,Bologna,Udinese,2-1,0-1,2-2,Unknown,14:00,2,1,0,1,2,2,3,1,4,Draw
1021,2020/2021,Torino,Verona,0-0,1-1,1-1,Unknown,14:00,0,0,1,1,1,1,0,2,2,Draw
1022,2020/2021,Sampdoria,Inter,2-0,0-1,2-1,Unknown,14:00,2,0,0,1,2,1,2,1,3,Home
1023,2020/2021,Atalanta,Parma,1-0,2-0,3-0,Unknown,14:00,1,0,2,0,3,0,1,2,3,Home
1024,2020/2021,Lazio,Fiorentina,1-0,1-1,2-1,Unknown,14:00,1,0,1,1,2,1,1,2,3,Home
1025,2020/2021,Crotone,Roma,0-3,1-0,1-3,Unknown,14:00,0,3,1,0,1,3,3,1,4,Away
1026,2020/2021,Cagliari,Benevento,1-2,0-0,1-2,Unknown,11:30,1,2,0,0,1,2,3,0,3,Away
1027,2020/2021,Juventus,Udinese,1-0,3-1,4-1,Unknown,19:45,1,0,3,1,4,1,1,4,5,Home
1028,2020/2021,Benevento,Milan,0-1,0-1,0-2,Unknown,17:00,0,1,0,1,0,2,1,1,2,Away
1029,2020/2021,Spezia,Verona,0-0,0-1,0-1,Unknown,14:00,0,0,0,1,0,1,0,1,1,Away
1030,2020/2021,Genoa,Lazio,0-1,1-0,1-1,Unknown,14:00,0,1,1,0,1,1,1,1,2,Draw
1031,2020/2021,Fiorentina,Bologna,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
1032,2020/2021,Lazio,Napoli,1-0,1-0,2-0,Unknown,19:45,1,0,1,0,2,0,1,1,2,Home
1033,2020/2021,Atalanta,Roma,0-1,4-0,4-1,Unknown,17:00,0,1,4,0,4,1,1,4,5,Home
1034,2020/2021,Cagliari,Udinese,1-0,0-1,1-1,Unknown,14:00,1,0,0,1,1,1,1,1,2,Draw
1035,2020/2021,Inter,Spezia,0-0,2-1,2-1,Unknown,14:00,0,0,2,1,2,1,0,3,3,Home
1036,2020/2021,Benevento,Genoa,0-0,2-0,2-0,Unknown,14:00,0,0,2,0,2,0,0,2,2,Home
1037,2020/2021,Sassuolo,Milan,0-2,1-0,1-2,Unknown,14:00,0,2,1,0,1,2,2,1,3,Away
1038,2020/2021,Torino,Bologna,0-0,1-1,1-1,Unknown,11:30,0,0,1,1,1,1,0,2,2,Draw
1039,2020/2021,Parma,Juventus,0-2,0-2,0-4,Unknown,19:45,0,2,0,2,0,4,2,2,4,Away
1040,2020/2021,Sampdoria,Crotone,2-1,1-0,3-1,Unknown,17:00,2,1,1,0,3,1,3,1,4,Home
1041,2020/2021,Fiorentina,Verona,1-1,0-0,1-1,Unknown,14:00,1,1,0,0,1,1,2,0,2,Draw
1042,2020/2021,Roma,Torino,2-0,1-1,3-1,Unknown,19:45,2,0,1,1,3,1,2,2,4,Home
1043,2020/2021,Genoa,Milan,0-0,2-2,2-2,Unknown,19:45,0,0,2,2,2,2,0,4,4,Draw
1044,2020/2021,Inter,Napoli,0-0,1-0,1-0,Unknown,19:45,0,0,1,0,1,0,0,1,1,Home
1045,2020/2021,Parma,Cagliari,0-0,0-0,0-0,Unknown,19:45,0,0,0,0,0,0,0,0,0,Draw
1046,2020/2021,Fiorentina,Sassuolo,1-1,0-0,1-1,Unknown,19:45,1,1,0,0,1,1,2,0,2,Draw
1047,2020/2021,Verona,Sampdoria,0-1,1-1,1-2,Unknown,19:45,0,1,1,1,1,2,1,2,3,Away
1048,2020/2021,Spezia,Bologna,1-0,1-2,2-2,Unknown,19:45,1,0,1,2,2,2,1,3,4,Draw
1049,2020/2021,Juventus,Atalanta,1-0,0-1,1-1,Unknown,17:30,1,0,0,1,1,1,1,1,2,Draw
1050,2020/2021,Benevento,Lazio,1-1,0-0,1-1,Unknown,19:45,1,1,0,0,1,1,2,0,2,Draw
1051,2020/2021,Udinese,Crotone,0-0,0-0,0-0,Unknown,17:30,0,0,0,0,0,0,0,0,0,Draw
1052,2020/2021,Milan,Parma,0-1,2-1,2-2,Unknown,19:45,0,1,2,1,2,2,1,3,4,Draw
1053,2020/2021,Bologna,Roma,1-5,0-0,1-5,Unknown,14:00,1,5,0,0,1,5,6,0,6,Away
1054,2020/2021,Atalanta,Fiorentina,1-0,2-0,3-0,Unknown,14:00,1,0,2,0,3,0,1,2,3,Home
1055,2020/2021,Genoa,Juventus,0-0,1-3,1-3,Unknown,17:00,0,0,1,3,1,3,0,4,4,Away
1056,2020/2021,Napoli,Sampdoria,0-1,2-0,2-1,Unknown,14:00,0,1,2,0,2,1,1,2,3,Home
1057,2020/2021,Cagliari,Inter,1-0,0-3,1-3,Unknown,11:45,1,0,0,3,1,3,1,3,4,Away
1058,2020/2021,Lazio,Verona,0-1,1-1,1-2,Unknown,19:45,0,1,1,1,1,2,1,2,3,Away
1059,2020/2021,Torino,Udinese,0-1,2-2,2-3,Unknown,17:00,0,1,2,2,2,3,1,4,5,Away
1060,2020/2021,Udinese,Atalanta,1-1,0-0,1-1,Unknown,14:00,1,1,0,0,1,1,2,0,2,Draw
1061,2020/2021,Crotone,Spezia,1-1,3-0,4-1,Unknown,14:00,1,1,3,0,4,1,2,3,5,Home
1062,2020/2021,Sassuolo,Benevento,1-0,0-0,1-0,Unknown,19:45,1,0,0,0,1,0,1,0,1,Home
1063,2020/2021,Fiorentina,Genoa,0-0,1-1,1-1,Unknown,19:45,0,0,1,1,1,1,0,2,2,Draw
1064,2020/2021,Sampdoria,Milan,0-1,1-1,1-2,Unknown,19:45,0,1,1,1,1,2,1,2,3,Away
1065,2020/2021,Crotone,Napoli,0-1,0-3,0-4,Unknown,17:00,0,1,0,3,0,4,1,3,4,Away
1066,2020/2021,Roma,Sassuolo,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
1067,2020/2021,Parma,Benevento,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
1068,2020/2021,Juventus,Torino,0-1,2-0,2-1,Unknown,17:00,0,1,2,0,2,1,1,2,3,Home
1069,2020/2021,Verona,Cagliari,1-0,0-1,1-1,Unknown,11:30,1,0,0,1,1,1,1,1,2,Draw
1070,2020/2021,Inter,Bologna,2-0,1-1,3-1,Unknown,19:45,2,0,1,1,3,1,2,2,4,Home
1071,2020/2021,Spezia,Lazio,0-2,1-0,1-2,Unknown,14:00,0,2,1,0,1,2,2,1,3,Away
1072,2020/2021,Genoa,Parma,0-1,1-1,1-2,Unknown,19:45,0,1,1,1,1,2,1,2,3,Away
1073,2020/2021,Torino,Sampdoria,1-0,1-2,2-2,Unknown,17:30,1,0,1,2,2,2,1,3,4,Draw
1074,2020/2021,Napoli,Roma,1-0,3-0,4-0,Unknown,19:45,1,0,3,0,4,0,1,3,4,Home
1075,2020/2021,Cagliari,Spezia,0-1,2-1,2-2,Unknown,17:00,0,1,2,1,2,2,1,3,4,Draw
1076,2020/2021,Bologna,Crotone,1-0,0-0,1-0,Unknown,14:00,1,0,0,0,1,0,1,0,1,Home
1077,2020/2021,Milan,Fiorentina,2-0,0-0,2-0,Unknown,14:00,2,0,0,0,2,0,2,0,2,Home
1078,2020/2021,Lazio,Udinese,0-2,1-1,1-3,Unknown,11:30,0,2,1,1,1,3,2,2,4,Away
1079,2020/2021,Atalanta,Verona,0-0,0-2,0-2,Unknown,19:45,0,0,0,2,0,2,0,2,2,Away
1080,2020/2021,Benevento,Juventus,1-1,0-0,1-1,Unknown,17:00,1,1,0,0,1,1,2,0,2,Draw
1081,2020/2021,Sassuolo,Inter,0-2,0-1,0-3,Unknown,14:00,0,2,0,1,0,3,2,1,3,Away
1082,2020/2021,Napoli,Milan,0-1,1-2,1-3,Unknown,19:45,0,1,1,2,1,3,1,3,4,Away
1083,2020/2021,Udinese,Genoa,1-0,0-0,1-0,Unknown,17:00,1,0,0,0,1,0,1,0,1,Home
1084,2020/2021,Sampdoria,Bologna,1-1,0-1,1-2,Unknown,14:00,1,1,0,1,1,2,2,1,3,Away
1085,2020/2021,Roma,Parma,3-0,0-0,3-0,Unknown,14:00,3,0,0,0,3,0,3,0,3,Home
1086,2020/2021,Inter,Torino,0-1,4-1,4-2,Unknown,14:00,0,1,4,1,4,2,1,5,6,Home
1087,2020/2021,Verona,Sassuolo,0-1,0-1,0-2,Unknown,14:00,0,1,0,1,0,2,1,1,2,Away
1088,2020/2021,Juventus,Cagliari,2-0,0-0,2-0,Unknown,19:45,2,0,0,0,2,0,2,0,2,Home
1089,2020/2021,Fiorentina,Benevento,0-0,0-1,0-1,Unknown,11:30,0,0,0,1,0,1,0,1,1,Away
1090,2020/2021,Crotone,Lazio,0-1,0-1,0-2,Unknown,14:00,0,1,0,1,0,2,1,1,2,Away
1091,2020/2021,Milan,Verona,1-2,1-0,2-2,Unknown,19:45,1,2,1,0,2,2,3,1,4,Draw
1092,2020/2021,Bologna,Napoli,0-1,0-0,0-1,Unknown,17:00,0,1,0,0,0,1,1,0,1,Away
1093,2020/2021,Genoa,Roma,0-1,1-2,1-3,Unknown,14:00,0,1,1,2,1,3,1,3,4,Away
1094,2020/2021,Torino,Crotone,0-0,0-0,0-0,Unknown,14:00,0,0,0,0,0,0,0,0,0,Draw
1095,2020/2021,Atalanta,Inter,0-0,1-1,1-1,Unknown,14:00,0,0,1,1,1,1,0,2,2,Draw
1096,2020/2021,Lazio,Juventus,0-1,1-0,1-1,Unknown,11:30,0,1,1,0,1,1,1,1,2,Draw
1097,2020/2021,Spezia,Atalanta,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
1098,2020/2021,Parma,Fiorentina,0-0,0-0,0-0,Unknown,19:45,0,0,0,0,0,0,0,0,0,Draw
1099,2020/2021,Benevento,Spezia,0-1,0-2,0-3,Unknown,17:00,0,1,0,2,0,3,1,2,3,Away
1100,2020/2021,Cagliari,Sampdoria,0-0,2-0,2-0,Unknown,14:00,0,0,2,0,2,0,0,2,2,Home
1101,2020/2021,Verona,Benevento,1-0,2-1,3-1,Unknown,19:45,1,0,2,1,3,1,1,3,4,Home
1102,2020/2021,Sassuolo,Udinese,0-0,0-0,0-0,Unknown,19:45,0,0,0,0,0,0,0,0,0,Draw
1103,2020/2021,Sampdoria,Genoa,1-1,0-0,1-1,Unknown,19:45,1,1,0,0,1,1,2,0,2,Draw
1104,2020/2021,Napoli,Sassuolo,0-0,0-2,0-2,Unknown,17:00,0,0,0,2,0,2,0,2,2,Away
1105,2020/2021,Spezia,Juventus,1-1,0-3,1-4,Unknown,14:00,1,1,0,3,1,4,2,3,5,Away
1106,2020/2021,Torino,Lazio,2-1,1-3,3-4,Unknown,14:00,2,1,1,3,3,4,3,4,7,Away
1107,2020/2021,Udinese,Milan,0-1,1-1,1-2,Unknown,11:30,0,1,1,1,1,2,1,2,3,Away
1108,2020/2021,Bologna,Cagliari,1-1,2-1,3-2,Unknown,19:45,1,1,2,1,3,2,2,3,5,Home
1109,2020/2021,Inter,Parma,0-0,2-2,2-2,Unknown,17:00,0,0,2,2,2,2,0,4,4,Draw
1110,2020/2021,Crotone,Atalanta,1-2,0-0,1-2,Unknown,14:00,1,2,0,0,1,2,3,0,3,Away
1111,2020/2021,Milan,Roma,1-1,2-2,3-3,Unknown,19:45,1,1,2,2,3,3,2,4,6,Draw
1112,2020/2021,Roma,Fiorentina,1-0,1-0,2-0,Unknown,17:00,1,0,1,0,2,0,1,1,2,Home
1113,2020/2021,Juventus,Verona,0-0,1-1,1-1,"1,000",19:45,0,0,1,1,1,1,0,2,2,Draw
1114,2020/2021,Fiorentina,Udinese,2-1,1-1,3-2,"1,000",17:00,2,1,1,1,3,2,3,2,5,Home
1115,2020/2021,Benevento,Napoli,1-0,0-2,1-2,"1,000",14:00,1,0,0,2,1,2,1,2,3,Away
1116,2020/2021,Parma,Spezia,1-2,1-0,2-2,"1,000",14:00,1,2,1,0,2,2,3,1,4,Draw
1117,2020/2021,Cagliari,Crotone,3-2,1-0,4-2,"1,000",11:30,3,2,1,0,4,2,5,1,6,Home
1118,2020/2021,Lazio,Bologna,0-0,2-1,2-1,"1,000",18:45,0,0,2,1,2,1,0,3,3,Home
1119,2020/2021,Genoa,Inter,0-0,0-2,0-2,"1,000",16:00,0,0,0,2,0,2,0,2,2,Away
1120,2020/2021,Verona,Genoa,0-0,0-0,0-0,"10,002",18:45,0,0,0,0,0,0,0,0,0,Draw
1121,2020/2021,Roma,Benevento,2-1,3-1,5-2,"1,000",18:45,2,1,3,1,5,2,3,4,7,Home
1122,2020/2021,Udinese,Parma,1-1,2-1,3-2,"1,000",16:00,1,1,2,1,3,2,2,3,5,Home
1123,2020/2021,Spezia,Fiorentina,1-2,1-0,2-2,"1,000",13:00,1,2,1,0,2,2,3,1,4,Draw
1124,2020/2021,Torino,Cagliari,1-2,1-1,2-3,"1,000",13:00,1,2,1,1,2,3,3,2,5,Away
1125,2020/2021,Bologna,Sassuolo,2-1,1-3,3-4,"1,000",10:30,2,1,1,3,3,4,3,4,7,Away
1126,2020/2021,Atalanta,Sampdoria,0-1,1-2,1-3,"1,000",13:00,0,1,1,2,1,3,1,3,4,Away
1127,2020/2021,Sassuolo,Torino,0-1,3-2,3-3,700,18:45,0,1,3,2,3,3,1,5,6,Draw
1128,2020/2021,Crotone,Juventus,1-1,0-0,1-1,"1,000",18:45,1,1,0,0,1,1,2,0,2,Draw
1129,2020/2021,Sampdoria,Lazio,2-0,1-0,3-0,"1,000",16:00,2,0,1,0,3,0,2,1,3,Home
1130,2020/2021,Napoli,Atalanta,4-0,0-1,4-1,"1,000",13:00,4,0,0,1,4,1,4,1,5,Home
1131,2020/2021,Inter,Milan,1-2,0-0,1-2,"1,000",16:00,1,2,0,0,1,2,3,0,3,Away
1132,2020/2021,Genoa,Torino,0-2,1-0,1-2,Unknown,16:00,0,2,1,0,1,2,2,1,3,Away
1133,2020/2021,Juventus,Napoli,1-0,1-1,2-1,Unknown,16:45,1,0,1,1,2,1,1,2,3,Home
1134,2020/2021,Benevento,Bologna,0-0,1-0,1-0,"1,000",13:00,0,0,1,0,1,0,0,1,1,Home
1135,2020/2021,Parma,Verona,1-0,0-0,1-0,"1,000",13:00,1,0,0,0,1,0,1,0,1,Home
1136,2020/2021,Lazio,Inter,0-1,1-0,1-1,"1,000",13:00,0,1,1,0,1,1,1,1,2,Draw
1137,2020/2021,Atalanta,Cagliari,4-1,1-1,5-2,"1,000",10:30,4,1,1,1,5,2,5,2,7,Home
1138,2020/2021,Sassuolo,Crotone,1-0,3-1,4-1,"1,000",13:00,1,0,3,1,4,1,1,4,5,Home
1139,2020/2021,Udinese,Roma,0-0,0-1,0-1,"1,000",18:45,0,0,0,1,0,1,0,1,1,Away
1140,2020/2021,Milan,Spezia,0-0,3-0,3-0,"1,000",16:00,0,0,3,0,3,0,0,3,3,Home
1141,2020/2021,Fiorentina,Sampdoria,0-1,1-1,1-2,"1,000",18:45,0,1,1,1,1,2,1,2,3,Away
1142,2020/2021,Bologna,Parma,2-0,2-1,4-1,"1,000",18:45,2,0,2,1,4,1,2,3,5,Home
1143,2020/2021,Verona,Udinese,0-0,1-0,1-0,"1,000",13:00,0,0,1,0,1,0,0,1,1,Home
1144,2020/2021,Spezia,Sassuolo,1-1,0-3,1-4,"1,000",10:30,1,1,0,3,1,4,2,3,5,Away
1145,2020/2021,Crotone,Milan,0-1,0-1,0-2,Unknown,16:00,0,1,0,1,0,2,1,1,2,Away
1146,2020/2021,Roma,Juventus,2-1,0-1,2-2,"1,000",18:45,2,1,0,1,2,2,3,1,4,Draw
1147,2020/2021,Inter,Fiorentina,1-1,3-2,4-3,"1,000",18:45,1,1,3,2,4,3,2,5,7,Home
1148,2020/2021,Napoli,Genoa,1-0,5-0,6-0,"1,000",16:00,1,0,5,0,6,0,1,5,6,Home
1149,2020/2021,Cagliari,Lazio,0-1,0-1,0-2,"1,000",16:00,0,1,0,1,0,2,1,1,2,Away
1150,2020/2021,Sampdoria,Benevento,2-1,0-2,2-3,"1,000",16:00,2,1,0,2,2,3,3,2,5,Away
1151,2020/2021,Udinese,Spezia,0-1,0-1,0-2,"1,000",16:00,0,1,0,1,0,2,1,1,2,Away
1152,2020/2021,Juventus,Sampdoria,1-0,2-0,3-0,"1,000",18:45,1,0,2,0,3,0,1,2,3,Home
1153,2020/2021,Benevento,Inter,1-4,1-1,2-5,"1,000",16:00,1,4,1,1,2,5,5,2,7,Away
1154,2020/2021,Torino,Atalanta,2-3,0-1,2-4,"1,000",13:00,2,3,0,1,2,4,5,1,6,Away
1155,2020/2021,Lazio,Atalanta,0-3,1-1,1-4,"1,000",18:45,0,3,1,1,1,4,3,2,5,Away
1156,2020/2021,Milan,Bologna,1-0,1-0,2-0,"1,000",18:45,1,0,1,0,2,0,1,1,2,Home
1157,2020/2021,Sassuolo,Cagliari,0-1,1-0,1-1,850,16:00,0,1,1,0,1,1,1,1,2,Draw
1158,2020/2021,Genoa,Crotone,3-1,1-0,4-1,Unknown,13:00,3,1,1,0,4,1,4,1,5,Home
1159,2020/2021,Parma,Napoli,0-0,0-2,0-2,"1,000",10:30,0,0,0,2,0,2,0,2,2,Away
