,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
0,2020/2021,Den Haag,Venlo,0-1,1-3,1-4,Unknown,19:00,0,1,1,3,1,4,1,4,5,Away
1,2020/2021,Heerenveen,Sittard,0-3,1-0,1-3,Unknown,13:30,0,3,1,0,1,3,3,1,4,Away
2,2020/2021,Heerenveen,Willem II,1-0,1-0,2-0,"4,000",16:45,1,0,1,0,2,0,1,1,2,Home
3,2020/2021,Venlo,Willem II,0-1,2-0,2-1,Unknown,13:30,0,1,2,0,2,1,1,2,3,Home
4,2020/2021,PSV,AZ,0-2,1-1,1-3,Unknown,17:45,0,2,1,1,1,3,2,2,4,Away
5,2020/2021,Vitesse,Utrecht,1-0,0-0,1-0,Unknown,17:45,1,0,0,0,1,0,1,0,1,Home
6,2020/2021,Heracles,Emmen,2-0,2-0,4-0,Unknown,20:00,2,0,2,0,4,0,2,2,4,Home
7,2020/2021,Ajax,PSV,1-2,1-0,2-2,Unknown,15:45,1,2,1,0,2,2,3,1,4,Draw
8,2020/2021,Heracles,Vitesse,0-1,0-1,0-2,Unknown,19:00,0,1,0,1,0,2,1,1,2,Away
9,2020/2021,Sparta,Feyenoord,0-1,0-1,0-2,Unknown,11:15,0,1,0,1,0,2,1,1,2,Away
10,2020/2021,Utrecht,Groningen,1-2,1-0,2-2,Unknown,20:00,1,2,1,0,2,2,3,1,4,Draw
11,2020/2021,Emmen,Twente,0-3,1-1,1-4,Unknown,17:45,0,3,1,1,1,4,3,2,5,Away
12,2022/2023,Twente,Sparta,0-0,1-0,1-0,,12:30,0,0,1,0,1,0,0,1,1,Home
13,2022/2023,Sparta,Utrecht,0-0,0-1,0-1,,16:00,0,0,0,1,0,1,0,1,1,Away
14,2020/2021,Twente,Heracles,0-0,1-1,1-1,Unknown,14:30,0,0,1,1,1,1,0,2,2,Draw
15,2022/2023,Sparta,Twente,0-0,1-1,1-1,,18:00,0,0,1,1,1,1,0,2,2,Draw
16,2020/2021,RKC,Den Haag,0-1,0-0,0-1,Unknown,15:30,0,1,0,0,0,1,1,0,1,Away
17,2020/2021,Zwolle,AZ,1-0,0-1,1-1,Unknown,19:00,1,0,0,1,1,1,1,1,2,Draw
18,2020/2021,Feyenoord,Heerenveen,0-0,3-0,3-0,Unknown,20:00,0,0,3,0,3,0,0,3,3,Home
19,2022/2023,Twente,Heerenveen,3-0,1-0,4-0,,12:30,3,0,1,0,4,0,3,1,4,Home
20,2022/2023,Utrecht,Sparta,0-2,1-0,1-2,,19:00,0,2,1,0,1,2,2,1,3,Away
21,2022/2023,Heerenveen,Twente,1-1,0-1,1-2,,16:45,1,1,0,1,1,2,2,1,3,Away
22,2022/2023,Cambuur,RKC,2-0,2-0,4-0,"9,600",12:30,2,0,2,0,4,0,2,2,4,Home
23,2022/2023,Sittard,NEC,0-0,1-1,1-1,"10,388",12:30,0,0,1,1,1,1,0,2,2,Draw
24,2022/2023,Groningen,Sparta,0-1,0-4,0-5,Unknown,12:30,0,1,0,4,0,5,1,4,5,Away
25,2022/2023,Utrecht,Emmen,1-1,2-1,3-2,"22,065",12:30,1,1,2,1,3,2,2,3,5,Home
26,2022/2023,Twente,Ajax,0-1,3-0,3-1,"30,000",12:30,0,1,3,0,3,1,1,3,4,Home
27,2022/2023,Heerenveen,Go Ahead,1-0,1-0,2-0,"25,100",12:30,1,0,1,0,2,0,1,1,2,Home
28,2022/2023,AZ,PSV,0-0,1-2,1-2,"18,774",12:30,0,0,1,2,1,2,0,3,3,Away
29,2022/2023,Feyenoord,Vitesse,0-1,0-0,0-1,"47,500",12:30,0,1,0,0,0,1,1,0,1,Away
30,2022/2023,Volendam,Excelsior,3-0,0-2,3-2,"6,733",12:30,3,0,0,2,3,2,3,2,5,Home
31,2022/2023,Vitesse,Groningen,2-0,4-0,6-0,"16,182",12:30,2,0,4,0,6,0,2,4,6,Home
32,2022/2023,Ajax,Utrecht,1-0,2-1,3-1,"54,627",12:30,1,0,2,1,3,1,1,3,4,Home
33,2022/2023,PSV,Heerenveen,1-2,2-1,3-3,"33,900",12:30,1,2,2,1,3,3,3,3,6,Draw
34,2022/2023,Emmen,Feyenoord,1-1,0-2,1-3,"8,309",12:30,1,1,0,2,1,3,2,2,4,Away
35,2022/2023,Go Ahead,Volendam,1-0,2-0,3-0,"9,911",12:30,1,0,2,0,3,0,1,2,3,Home
36,2022/2023,Excelsior,Sittard,0-0,3-0,3-0,"4,400",12:30,0,0,3,0,3,0,0,3,3,Home
37,2022/2023,Sparta,Cambuur,3-1,1-0,4-1,"9,731",12:30,3,1,1,0,4,1,4,1,5,Home
38,2022/2023,RKC,Twente,0-2,0-3,0-5,"6,833",12:30,0,2,0,3,0,5,2,3,5,Away
39,2022/2023,NEC,AZ,0-2,0-1,0-3,"12,000",12:30,0,2,0,1,0,3,2,1,3,Away
40,2022/2023,Groningen,Ajax,1-1,1-2,2-3,Unknown,13:00,1,1,1,2,2,3,2,3,5,Away
41,2022/2023,AZ,Emmen,5-0,0-1,5-1,"16,481",18:00,5,0,0,1,5,1,5,1,6,Home
42,2022/2023,PSV,Sittard,1-1,1-0,2-1,"33,400",18:00,1,1,1,0,2,1,2,1,3,Home
43,2022/2023,Feyenoord,Go Ahead,2-0,1-0,3-0,"47,500",14:45,2,0,1,0,3,0,2,1,3,Home
44,2022/2023,Vitesse,Cambuur,0-0,2-0,2-0,"16,082",10:15,0,0,2,0,2,0,0,2,2,Home
45,2022/2023,Utrecht,RKC,0-0,2-0,2-0,"18,926",19:00,0,0,2,0,2,0,0,2,2,Home
46,2022/2023,Heerenveen,Excelsior,0-0,0-0,0-0,"18,912",18:00,0,0,0,0,0,0,0,0,0,Draw
47,2022/2023,Volendam,Sparta,1-1,1-0,2-1,"6,807",16:45,1,1,1,0,2,1,2,1,3,Home
48,2022/2023,Twente,NEC,1-0,3-0,4-0,"30,000",18:00,1,0,3,0,4,0,1,3,4,Home
49,2022/2023,Go Ahead,Groningen,1-1,0-0,1-1,"9,711",12:30,1,1,0,0,1,1,2,0,2,Draw
50,2022/2023,Sittard,Vitesse,0-0,2-0,2-0,"10,467",14:45,0,0,2,0,2,0,0,2,2,Home
51,2022/2023,Excelsior,Feyenoord,0-1,0-1,0-2,"4,400",12:30,0,1,0,1,0,2,1,1,2,Away
52,2022/2023,Emmen,Twente,0-0,0-3,0-3,"8,309",10:15,0,0,0,3,0,3,0,3,3,Away
53,2022/2023,Ajax,AZ,0-0,0-0,0-0,"53,841",19:00,0,0,0,0,0,0,0,0,0,Draw
54,2022/2023,NEC,Heerenveen,1-1,1-2,2-3,"12,500",18:00,1,1,1,2,2,3,2,3,5,Away
55,2022/2023,Cambuur,Utrecht,0-2,0-1,0-3,"9,600",18:00,0,2,0,1,0,3,2,1,3,Away
56,2022/2023,Sparta,PSV,0-0,0-1,0-1,"10,599",16:45,0,0,0,1,0,1,0,1,1,Away
57,2022/2023,RKC,Volendam,2-0,2-1,4-1,"6,924",18:00,2,0,2,1,4,1,2,3,5,Home
58,2022/2023,Groningen,NEC,0-0,0-1,0-1,Unknown,13:00,0,0,0,1,0,1,0,1,1,Away
59,2022/2023,AZ,RKC,1-0,2-0,3-0,"16,787",18:00,1,0,2,0,3,0,1,2,3,Home
60,2022/2023,Feyenoord,Utrecht,1-0,2-1,3-1,"47,500",14:45,1,0,2,1,3,1,1,3,4,Home
61,2022/2023,PSV,Ajax,1-0,2-0,3-0,"35,500",12:30,1,0,2,0,3,0,1,2,3,Home
62,2022/2023,Twente,Sparta,1-2,2-1,3-3,"29,500",10:15,1,2,2,1,3,3,3,3,6,Draw
63,2022/2023,Go Ahead,Sittard,1-0,1-0,2-0,"9,827",12:30,1,0,1,0,2,0,1,1,2,Home
64,2022/2023,Vitesse,Excelsior,0-0,0-0,0-0,"15,007",19:00,0,0,0,0,0,0,0,0,0,Draw
65,2022/2023,Heerenveen,Emmen,1-0,1-3,2-3,"23,020",16:45,1,0,1,3,2,3,1,4,5,Away
66,2022/2023,Volendam,Cambuur,1-0,1-0,2-0,"6,760",18:00,1,0,1,0,2,0,1,1,2,Home
67,2022/2023,Ajax,Emmen,2-0,1-1,3-1,"53,801",18:00,2,0,1,1,3,1,2,2,4,Home
68,2022/2023,Sittard,AZ,0-2,0-1,0-3,"9,825",18:00,0,2,0,1,0,3,2,1,3,Away
69,2022/2023,Cambuur,Feyenoord,0-1,0-2,0-3,"9,600",14:45,0,1,0,2,0,3,1,2,3,Away
70,2022/2023,Volendam,PSV,0-2,2-1,2-3,"6,678",12:30,0,2,2,1,2,3,2,3,5,Away
71,2022/2023,Utrecht,Twente,0-0,1-0,1-0,"18,324",12:30,0,0,1,0,1,0,0,1,1,Home
72,2022/2023,NEC,Vitesse,0-2,1-2,1-4,"12,500",10:15,0,2,1,2,1,4,2,3,5,Away
73,2022/2023,Sparta,Heerenveen,1-0,3-0,4-0,"10,420",19:00,1,0,3,0,4,0,1,3,4,Home
74,2022/2023,RKC,Groningen,0-0,2-1,2-1,"6,738",16:45,0,0,2,1,2,1,0,3,3,Home
75,2022/2023,Excelsior,Go Ahead,0-0,2-1,2-1,"4,400",18:00,0,0,2,1,2,1,0,3,3,Home
76,2022/2023,Feyenoord,RKC,3-0,2-1,5-1,"47,500",18:00,3,0,2,1,5,1,3,3,6,Home
77,2022/2023,Twente,Cambuur,3-0,1-0,4-0,"29,000",10:15,3,0,1,0,4,0,3,1,4,Home
78,2022/2023,Heerenveen,Volendam,2-1,0-0,2-1,"22,100",19:00,2,1,0,0,2,1,3,0,3,Home
79,2022/2023,Ajax,Sittard,2-0,2-0,4-0,"54,231",14:45,2,0,2,0,4,0,2,2,4,Home
80,2022/2023,Emmen,NEC,0-0,0-0,0-0,"8,237",12:30,0,0,0,0,0,0,0,0,0,Draw
81,2022/2023,AZ,Sparta,0-1,0-0,0-1,"18,002",18:00,0,1,0,0,0,1,1,0,1,Away
82,2022/2023,PSV,Excelsior,1-0,3-0,4-0,"36,003",18:00,1,0,3,0,4,0,1,3,4,Home
83,2022/2023,Vitesse,Go Ahead,1-0,1-0,2-0,"19,134",16:45,1,0,1,0,2,0,1,1,2,Home
84,2022/2023,Groningen,Utrecht,1-1,0-1,1-2,"21,659",18:00,1,1,0,1,1,2,2,1,3,Away
85,2022/2023,Sittard,Groningen,2-0,1-1,3-1,"10,759",14:45,2,0,1,1,3,1,2,2,4,Home
86,2022/2023,Sparta,Feyenoord,1-1,0-2,1-3,"10,606",12:30,1,1,0,2,1,3,2,2,4,Away
87,2022/2023,Utrecht,Volendam,0-0,0-0,0-0,"22,050",12:30,0,0,0,0,0,0,0,0,0,Draw
88,2022/2023,Go Ahead,Ajax,0-0,0-0,0-0,"9,911",10:15,0,0,0,0,0,0,0,0,0,Draw
89,2022/2023,RKC,Vitesse,1-0,0-0,1-0,"6,147",19:00,1,0,0,0,1,0,1,0,1,Home
90,2022/2023,Cambuur,Emmen,0-0,1-2,1-2,"6,900",18:00,0,0,1,2,1,2,0,3,3,Away
91,2022/2023,NEC,PSV,0-3,2-1,2-4,"12,500",18:00,0,3,2,1,2,4,3,3,6,Away
92,2022/2023,Excelsior,Twente,0-0,0-0,0-0,"4,400",16:45,0,0,0,0,0,0,0,0,0,Draw
93,2022/2023,AZ,Heerenveen,0-1,1-0,1-1,"18,393",14:30,0,1,1,0,1,1,1,1,2,Draw
94,2022/2023,Twente,AZ,2-0,0-1,2-1,"29,500",19:00,2,0,0,1,2,1,2,1,3,Home
95,2022/2023,Vitesse,PSV,0-1,1-0,1-1,"17,416",15:45,0,1,1,0,1,1,1,1,2,Draw
96,2022/2023,Ajax,Feyenoord,2-1,0-2,2-3,"54,917",13:30,2,1,0,2,2,3,3,2,5,Away
97,2022/2023,Excelsior,Cambuur,4-0,0-1,4-1,"4,100",13:30,4,0,0,1,4,1,4,1,5,Home
98,2022/2023,Groningen,Heerenveen,0-2,0-0,0-2,"21,247",11:15,0,2,0,0,0,2,2,0,2,Away
99,2022/2023,RKC,NEC,0-3,1-0,1-3,"6,418",20:00,0,3,1,0,1,3,3,1,4,Away
100,2022/2023,Emmen,Sparta,0-1,0-1,0-2,"8,274",17:45,0,1,0,1,0,2,1,1,2,Away
101,2022/2023,Utrecht,Go Ahead,1-1,0-1,1-2,"20,006",15:30,1,1,0,1,1,2,2,1,3,Away
102,2022/2023,Volendam,Sittard,1-0,1-1,2-1,"6,578",19:00,1,0,1,1,2,1,1,2,3,Home
103,2022/2023,Go Ahead,RKC,2-1,1-1,3-2,"9,723",16:45,2,1,1,1,3,2,3,2,5,Home
104,2022/2023,Feyenoord,Volendam,0-1,2-0,2-1,"47,500",19:00,0,1,2,0,2,1,1,2,3,Home
105,2022/2023,PSV,Cambuur,1-1,4-1,5-2,"30,167",15:45,1,1,4,1,5,2,2,5,7,Home
106,2022/2023,Heerenveen,Ajax,1-3,1-1,2-4,"25,500",13:30,1,3,1,1,2,4,4,2,6,Away
107,2022/2023,NEC,Utrecht,1-0,1-2,2-2,"12,500",11:15,1,0,1,2,2,2,1,3,4,Draw
108,2022/2023,Sparta,Vitesse,2-1,1-0,3-1,"10,531",20:00,2,1,1,0,3,1,3,1,4,Home
109,2022/2023,AZ,Groningen,1-0,0-0,1-0,"16,526",19:00,1,0,0,0,1,0,1,0,1,Home
110,2022/2023,Sittard,Twente,0-0,0-3,0-3,"11,445",17:45,0,0,0,3,0,3,0,3,3,Away
111,2022/2023,Emmen,Excelsior,0-0,2-0,2-0,"8,126",15:30,0,0,2,0,2,0,0,2,2,Home
112,2022/2023,Cambuur,Go Ahead,2-1,2-0,4-1,"9,600",19:00,2,1,2,0,4,1,3,2,5,Home
113,2022/2023,Ajax,NEC,0-0,1-0,1-0,"53,094",15:45,0,0,1,0,1,0,0,1,1,Home
114,2022/2023,RKC,PSV,0-1,0-0,0-1,"7,419",13:30,0,1,0,0,0,1,1,0,1,Away
115,2022/2023,Excelsior,Sparta,1-1,0-3,1-4,"4,400",11:15,1,1,0,3,1,4,2,3,5,Away
116,2022/2023,Twente,Heerenveen,1-1,2-2,3-3,"29,500",20:00,1,1,2,2,3,3,2,4,6,Draw
117,2022/2023,Feyenoord,Groningen,0-0,1-0,1-0,"47,500",19:00,0,0,1,0,1,0,0,1,1,Home
118,2022/2023,Utrecht,Sittard,0-0,1-2,1-2,"18,634",19:00,0,0,1,2,1,2,0,3,3,Away
119,2022/2023,Vitesse,AZ,0-1,0-0,0-1,"16,367",19:00,0,1,0,0,0,1,1,0,1,Away
120,2022/2023,Volendam,Emmen,0-0,3-1,3-1,"6,635",17:45,0,0,3,1,3,1,0,4,4,Home
121,2022/2023,PSV,Twente,1-0,2-1,3-1,"32,323",15:45,1,0,2,1,3,1,1,3,4,Home
122,2022/2023,Emmen,Go Ahead,1-1,1-1,2-2,"8,190",13:30,1,1,1,1,2,2,2,2,4,Draw
123,2022/2023,Vitesse,Ajax,1-1,0-1,1-2,"20,453",13:30,1,1,0,1,1,2,2,1,3,Away
124,2022/2023,Sittard,Feyenoord,0-3,2-1,2-4,"12,139",11:15,0,3,2,1,2,4,3,3,6,Away
125,2022/2023,NEC,Volendam,0-0,3-0,3-0,"12,500",20:00,0,0,3,0,3,0,0,3,3,Home
126,2022/2023,Heerenveen,RKC,1-0,0-4,1-4,"20,109",17:45,1,0,0,4,1,4,1,4,5,Away
127,2022/2023,AZ,Cambuur,1-0,1-1,2-1,"16,869",19:00,1,0,1,1,2,1,1,2,3,Home
128,2022/2023,Groningen,Excelsior,1-0,2-0,3-0,"20,140",15:30,1,0,2,0,3,0,1,2,3,Home
129,2022/2023,Sparta,Utrecht,0-0,0-3,0-3,"10,321",19:00,0,0,0,3,0,3,0,3,3,Away
130,2022/2023,Excelsior,NEC,0-1,0-2,0-3,"4,000",19:00,0,1,0,2,0,3,1,2,3,Away
131,2022/2023,Ajax,Sparta,2-0,2-0,4-0,"54,410",15:45,2,0,2,0,4,0,2,2,4,Home
132,2022/2023,Go Ahead,Twente,2-0,0-0,2-0,"9,848",13:30,2,0,0,0,2,0,2,0,2,Home
133,2022/2023,Utrecht,PSV,1-1,1-1,2-2,"22,043",13:30,1,1,1,1,2,2,2,2,4,Draw
134,2022/2023,Cambuur,Heerenveen,1-1,0-1,1-2,"10,000",11:15,1,1,0,1,1,2,2,1,3,Away
135,2022/2023,Feyenoord,AZ,1-1,1-0,2-1,"47,500",20:00,1,1,1,0,2,1,2,1,3,Home
136,2022/2023,Groningen,Emmen,1-1,0-0,1-1,"21,674",17:45,1,1,0,0,1,1,2,0,2,Draw
137,2022/2023,Volendam,Vitesse,1-0,1-0,2-0,"6,650",15:30,1,0,1,0,2,0,1,1,2,Home
138,2022/2023,RKC,Sittard,0-0,3-1,3-1,"5,692",19:00,0,0,3,1,3,1,0,4,4,Home
139,2022/2023,Twente,Volendam,3-0,0-0,3-0,"29,500",15:45,3,0,0,0,3,0,3,0,3,Home
140,2022/2023,Ajax,RKC,0-1,3-0,3-1,"53,809",15:45,0,1,3,0,3,1,1,3,4,Home
141,2022/2023,Vitesse,Utrecht,0-0,2-0,2-0,"13,211",13:30,0,0,2,0,2,0,0,2,2,Home
142,2022/2023,Sparta,Go Ahead,1-0,1-1,2-1,"10,130",11:15,1,0,1,1,2,1,1,2,3,Home
143,2022/2023,Heerenveen,Feyenoord,0-2,1-0,1-2,"18,400",13:30,0,2,1,0,1,2,2,1,3,Away
144,2022/2023,Emmen,Sittard,0-0,0-1,0-1,"8,061",20:00,0,0,0,1,0,1,0,1,1,Away
145,2022/2023,PSV,Groningen,1-0,5-0,6-0,"32,198",19:00,1,0,5,0,6,0,1,5,6,Home
146,2022/2023,NEC,Cambuur,0-0,0-0,0-0,"12,324",17:45,0,0,0,0,0,0,0,0,0,Draw
147,2022/2023,AZ,Excelsior,5-0,0-0,5-0,"16,187",19:00,5,0,0,0,5,0,5,0,5,Home
148,2022/2023,Groningen,Twente,0-1,1-0,1-1,"20,355",15:45,0,1,1,0,1,1,1,1,2,Draw
149,2022/2023,Cambuur,Ajax,0-2,0-3,0-5,"10,000",11:15,0,2,0,3,0,5,2,3,5,Away
150,2022/2023,Go Ahead,NEC,1-0,0-0,1-0,"9,733",13:30,1,0,0,0,1,0,1,0,1,Home
151,2022/2023,Feyenoord,PSV,0-1,2-1,2-2,"47,500",13:30,0,1,2,1,2,2,1,3,4,Draw
152,2022/2023,Excelsior,RKC,0-0,0-0,0-0,"4,400",20:00,0,0,0,0,0,0,0,0,0,Draw
153,2022/2023,Emmen,Vitesse,1-2,1-0,2-2,"8,183",19:00,1,2,1,0,2,2,3,1,4,Draw
154,2022/2023,Utrecht,Heerenveen,0-0,1-0,1-0,"19,444",19:00,0,0,1,0,1,0,0,1,1,Home
155,2022/2023,Volendam,AZ,0-0,1-1,1-1,"6,850",17:45,0,0,1,1,1,1,0,2,2,Draw
156,2022/2023,Sittard,Sparta,0-0,0-0,0-0,"10,278",19:00,0,0,0,0,0,0,0,0,0,Draw
157,2022/2023,Cambuur,Sittard,1-0,0-2,1-2,"9,755",15:45,1,0,0,2,1,2,1,2,3,Away
158,2022/2023,Volendam,Groningen,1-0,2-2,3-2,"6,600",13:30,1,0,2,2,3,2,1,4,5,Home
159,2022/2023,Excelsior,Ajax,1-2,0-2,1-4,"4,400",13:30,1,2,0,2,1,4,3,2,5,Away
160,2022/2023,Twente,Feyenoord,0-1,1-0,1-1,"30,000",11:15,0,1,1,0,1,1,1,1,2,Draw
161,2022/2023,AZ,Utrecht,3-3,2-2,5-5,"16,765",20:00,3,3,2,2,5,5,6,4,10,Draw
162,2022/2023,NEC,Sparta,0-0,1-1,1-1,"12,500",19:00,0,0,1,1,1,1,0,2,2,Draw
163,2022/2023,Heerenveen,Vitesse,1-2,0-1,1-3,"20,152",19:00,1,2,0,1,1,3,3,1,4,Away
164,2022/2023,RKC,Emmen,2-0,0-0,2-0,"6,562",17:45,2,0,0,0,2,0,2,0,2,Home
165,2022/2023,PSV,Go Ahead,1-0,1-0,2-0,"30,113",15:30,1,0,1,0,2,0,1,1,2,Home
166,2022/2023,Ajax,Volendam,0-0,1-1,1-1,"54,279",20:00,0,0,1,1,1,1,0,2,2,Draw
167,2022/2023,Groningen,Cambuur,0-0,0-1,0-1,"18,918",17:45,0,0,0,1,0,1,0,1,1,Away
168,2022/2023,Utrecht,Excelsior,1-0,0-0,1-0,"17,058",20:00,1,0,0,0,1,0,1,0,1,Home
169,2022/2023,Feyenoord,NEC,2-0,0-0,2-0,"47,500",20:00,2,0,0,0,2,0,2,0,2,Home
170,2022/2023,Sittard,Heerenveen,0-0,2-0,2-0,"7,689",19:00,0,0,2,0,2,0,0,2,2,Home
171,2022/2023,Go Ahead,AZ,0-1,1-3,1-4,"9,457",17:45,0,1,1,3,1,4,1,4,5,Away
172,2022/2023,Vitesse,Twente,1-1,1-1,2-2,"14,699",17:45,1,1,1,1,2,2,2,2,4,Draw
173,2022/2023,Sparta,RKC,0-0,0-0,0-0,"9,720",20:00,0,0,0,0,0,0,0,0,0,Draw
174,2022/2023,RKC,Go Ahead,1-1,2-0,3-1,"5,481",19:00,1,1,2,0,3,1,2,2,4,Home
175,2022/2023,Emmen,PSV,1-0,0-0,1-0,"8,061",17:45,1,0,0,0,1,0,1,0,1,Home
176,2022/2023,AZ,Sittard,2-1,1-0,3-1,"16,652",15:45,2,1,1,0,3,1,3,1,4,Home
177,2022/2023,Twente,Utrecht,1-0,1-0,2-0,"28,500",13:30,1,0,1,0,2,0,1,1,2,Home
178,2022/2023,Feyenoord,Ajax,1-0,0-1,1-1,"47,500",13:30,1,0,0,1,1,1,1,1,2,Draw
179,2022/2023,Heerenveen,Groningen,1-1,2-0,3-1,"19,029",11:15,1,1,2,0,3,1,2,2,4,Home
180,2022/2023,Cambuur,Sparta,0-2,0-1,0-3,"9,841",19:00,0,2,0,1,0,3,2,1,3,Away
181,2022/2023,PSV,Vitesse,0-0,1-0,1-0,"31,333",19:00,0,0,1,0,1,0,0,1,1,Home
182,2022/2023,NEC,Emmen,2-1,1-0,3-1,"12,200",17:45,2,1,1,0,3,1,3,1,4,Home
183,2022/2023,Excelsior,Volendam,1-0,1-0,2-0,"4,400",19:00,1,0,1,0,2,0,1,1,2,Home
184,2022/2023,Emmen,Cambuur,0-0,0-0,0-0,"8,135",15:45,0,0,0,0,0,0,0,0,0,Draw
185,2022/2023,Groningen,Feyenoord,0-2,0-1,0-3,"20,589",15:45,0,2,0,1,0,3,2,1,3,Away
186,2022/2023,Go Ahead,Utrecht,1-2,1-0,2-2,"9,793",13:30,1,2,1,0,2,2,3,1,4,Draw
187,2022/2023,Sittard,PSV,1-0,1-2,2-2,"11,534",13:30,1,0,1,2,2,2,1,3,4,Draw
188,2022/2023,Vitesse,NEC,0-0,0-0,0-0,"16,086",11:15,0,0,0,0,0,0,0,0,0,Draw
189,2022/2023,Sparta,Excelsior,0-0,1-0,1-0,"10,555",20:00,0,0,1,0,1,0,0,1,1,Home
190,2022/2023,Volendam,RKC,0-0,2-1,2-1,"6,604",17:45,0,0,2,1,2,1,0,3,3,Home
191,2022/2023,Ajax,Twente,0-0,0-0,0-0,"53,649",20:00,0,0,0,0,0,0,0,0,0,Draw
192,2022/2023,Heerenveen,AZ,0-1,0-1,0-2,"20,019",17:45,0,1,0,1,0,2,1,1,2,Away
193,2022/2023,Excelsior,Groningen,0-0,1-0,1-0,"4,400",15:45,0,0,1,0,1,0,0,1,1,Home
194,2022/2023,Cambuur,Volendam,0-2,0-1,0-3,"9,828",13:30,0,2,0,1,0,3,2,1,3,Away
195,2022/2023,NEC,Ajax,0-1,1-0,1-1,"12,500",13:30,0,1,1,0,1,1,1,1,2,Draw
196,2022/2023,Utrecht,Feyenoord,1-0,0-1,1-1,"20,857",11:15,1,0,0,1,1,1,1,1,2,Draw
197,2022/2023,AZ,Vitesse,0-0,1-1,1-1,"17,277",17:45,0,0,1,1,1,1,0,2,2,Draw
198,2022/2023,PSV,Sparta,0-0,0-0,0-0,"33,421",20:00,0,0,0,0,0,0,0,0,0,Draw
199,2022/2023,Sittard,Go Ahead,0-2,0-0,0-2,"10,077",19:00,0,2,0,0,0,2,2,0,2,Away
200,2022/2023,RKC,Heerenveen,0-0,0-0,0-0,"6,143",15:30,0,0,0,0,0,0,0,0,0,Draw
201,2022/2023,Twente,Emmen,1-0,1-0,2-0,"29,500",19:00,1,0,1,0,2,0,1,1,2,Home
202,2022/2023,Go Ahead,Vitesse,2-0,0-2,2-2,"9,784",19:00,2,0,0,2,2,2,2,2,4,Draw
203,2022/2023,Feyenoord,Excelsior,2-1,3-0,5-1,"47,500",15:45,2,1,3,0,5,1,3,3,6,Home
204,2022/2023,Groningen,Sittard,1-0,1-3,2-3,"21,023",13:30,1,0,1,3,2,3,1,4,5,Away
205,2022/2023,Heerenveen,Cambuur,1-1,1-0,2-1,"23,800",13:30,1,1,1,0,2,1,2,1,3,Home
206,2022/2023,NEC,RKC,1-1,5-0,6-1,"12,500",11:15,1,1,5,0,6,1,2,5,7,Home
207,2022/2023,PSV,AZ,0-1,0-0,0-1,"33,009",20:00,0,1,0,0,0,1,1,0,1,Away
208,2022/2023,Emmen,Ajax,1-3,2-0,3-3,"8,309",17:45,1,3,2,0,3,3,4,2,6,Draw
209,2022/2023,Volendam,Utrecht,0-1,0-3,0-4,"6,650",15:30,0,1,0,3,0,4,1,3,4,Away
210,2022/2023,Sparta,Twente,0-0,1-1,1-1,"10,606",19:00,0,0,1,1,1,1,0,2,2,Draw
211,2022/2023,RKC,AZ,1-1,2-0,3-1,"5,067",15:45,1,1,2,0,3,1,2,2,4,Home
212,2022/2023,Ajax,PSV,0-1,1-1,1-2,"54,969",15:45,0,1,1,1,1,2,1,2,3,Away
213,2022/2023,Utrecht,Groningen,0-1,2-0,2-1,"19,904",11:15,0,1,2,0,2,1,1,2,3,Home
214,2022/2023,Twente,Go Ahead,1-0,0-1,1-1,"30,000",13:30,1,0,0,1,1,1,1,1,2,Draw
215,2022/2023,Volendam,Feyenoord,0-2,0-0,0-2,"6,700",13:30,0,2,0,0,0,2,2,0,2,Away
216,2022/2023,Excelsior,Heerenveen,0-0,0-1,0-1,"4,400",20:00,0,0,0,1,0,1,0,1,1,Away
217,2022/2023,Sittard,Emmen,0-0,0-1,0-1,"10,088",17:45,0,0,0,1,0,1,0,1,1,Away
218,2022/2023,Vitesse,Sparta,0-0,0-4,0-4,"16,493",15:30,0,0,0,4,0,4,0,4,4,Away
219,2022/2023,Cambuur,NEC,0-1,0-0,0-1,"10,000",19:00,0,1,0,0,0,1,1,0,1,Away
220,2022/2023,Feyenoord,Cambuur,1-0,0-0,1-0,"47,500",19:00,1,0,0,0,1,0,1,0,1,Home
221,2022/2023,Ajax,Vitesse,1-1,1-1,2-2,"50,202",19:00,1,1,1,1,2,2,2,2,4,Draw
222,2022/2023,PSV,NEC,1-0,2-0,3-0,"31,007",13:30,1,0,2,0,3,0,1,2,3,Home
223,2022/2023,Twente,RKC,2-0,1-0,3-0,"29,100",13:30,2,0,1,0,3,0,2,1,3,Home
224,2022/2023,AZ,Volendam,2-0,0-1,2-1,"18,255",15:45,2,0,0,1,2,1,2,1,3,Home
225,2022/2023,Emmen,Groningen,0-0,0-0,0-0,"8,225",11:15,0,0,0,0,0,0,0,0,0,Draw
226,2022/2023,Go Ahead,Excelsior,2-0,1-1,3-1,"9,238",19:00,2,0,1,1,3,1,2,2,4,Home
227,2022/2023,Sparta,Sittard,1-1,2-0,3-1,"10,221",16:45,1,1,2,0,3,1,2,2,4,Home
228,2022/2023,Heerenveen,Utrecht,1-1,0-1,1-2,"22,150",14:30,1,1,0,1,1,2,2,1,3,Away
