,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
0,2020/2021,Bayern,Schalke,3-0,5-0,8-0,Unknown,18:30,3,0,5,0,8,0,3,5,8,Home
1,2020/2021,M'gladbach,Hoffenheim,1-0,0-2,1-2,Unknown,14:30,1,0,0,2,1,2,1,2,3,Away
2,2020/2021,Mainz,W. Bremen,0-0,0-1,0-1,Unknown,14:30,0,0,0,1,0,1,0,1,1,Away
3,2020/2021,Leverkusen,Bayern,1-1,0-1,1-2,Unknown,17:30,1,1,0,1,1,2,2,1,3,Away
4,2020/2021,Augsburg,Frankfurt,0-0,0-2,0-2,Unknown,14:30,0,0,0,2,0,2,0,2,2,Away
5,2020/2021,RB Leipzig,Köln,0-0,0-0,0-0,Unknown,14:30,0,0,0,0,0,0,0,0,0,Draw
6,2020/2021,Schalke,Bielefeld,0-0,0-1,0-1,Unknown,14:30,0,0,0,1,0,1,0,1,1,Away
7,2020/2021,Union Berlin,Dortmund,0-0,2-1,2-1,Unknown,19:30,0,0,2,1,2,1,0,3,3,Home
8,2020/2021,Bielefeld,Augsburg,0-0,0-1,0-1,Unknown,19:30,0,0,0,1,0,1,0,1,1,Away
9,2020/2021,Köln,Leverkusen,0-2,0-2,0-4,Unknown,19:30,0,2,0,2,0,4,2,2,4,Away
10,2020/2021,Dortmund,RB Leipzig,1-0,2-2,3-2,Unknown,13:30,1,0,2,2,3,2,1,4,5,Home
11,2020/2021,Union Berlin,Frankfurt,2-2,1-1,3-3,Unknown,14:30,2,2,1,1,3,3,4,2,6,Draw
12,2020/2021,Bayern,Wolfsburg,1-1,1-0,2-1,Unknown,19:30,1,1,1,0,2,1,2,1,3,Home
13,2020/2021,Schalke,Freiburg,0-0,0-2,0-2,Unknown,17:30,0,0,0,2,0,2,0,2,2,Away
14,2020/2021,Hoffenheim,RB Leipzig,0-0,0-1,0-1,Unknown,19:30,0,0,0,1,0,1,0,1,1,Away
15,2020/2021,Hertha,Mainz,0-0,0-0,0-0,Unknown,19:30,0,0,0,0,0,0,0,0,0,Draw
16,2022/2023,Frankfurt,Bayern,0-5,1-1,1-6,"51,500",18:30,0,5,1,1,1,6,5,2,7,Away
17,2022/2023,Dortmund,Mainz,0-2,2-0,2-2,"81,365",13:30,0,2,2,0,2,2,2,2,4,Draw
18,2022/2023,Frankfurt,Freiburg,0-1,2-0,2-1,"50,500",13:30,0,1,2,0,2,1,1,2,3,Home
19,2022/2023,Köln,Bayern,0-1,1-1,1-2,"50,000",13:30,0,1,1,1,1,2,1,2,3,Away
20,2022/2023,RB Leipzig,Schalke,2-1,2-1,4-2,"47,069",13:30,2,1,2,1,4,2,3,3,6,Home
21,2022/2023,Union Berlin,W. Bremen,0-0,1-0,1-0,"22,012",13:30,0,0,1,0,1,0,0,1,1,Home
22,2022/2023,Wolfsburg,Hertha,1-0,0-2,1-2,"26,775",13:30,1,0,0,2,1,2,1,2,3,Away
23,2021/2022,Stuttgart,Köln,1-0,1-1,2-1,"52,230",13:30,1,0,1,1,2,1,1,2,3,Home
24,2021/2022,Dortmund,Hertha,0-1,2-0,2-1,"80,500",13:30,0,1,2,0,2,1,1,2,3,Home
25,2021/2022,Union Berlin,Bochum,2-0,1-2,3-2,"22,012",13:30,2,0,1,2,3,2,2,3,5,Home
26,2021/2022,Wolfsburg,Bayern,1-2,1-0,2-2,"30,000",13:30,1,2,1,0,2,2,3,1,4,Draw
27,2021/2022,Augsburg,Fürth,1-1,1-0,2-1,"27,907",13:30,1,1,1,0,2,1,2,1,3,Home
28,2021/2022,Mainz,Frankfurt,1-2,1-0,2-2,"33,000",13:30,1,2,1,0,2,2,3,1,4,Draw
29,2021/2022,Leverkusen,Freiburg,0-0,2-1,2-1,"30,210",13:30,0,0,2,1,2,1,0,3,3,Home
30,2021/2022,Bielefeld,RB Leipzig,0-0,1-1,1-1,"22,719",13:30,0,0,1,1,1,1,0,2,2,Draw
31,2021/2022,M'gladbach,Hoffenheim,3-1,2-0,5-1,"50,395",13:30,3,1,2,0,5,1,4,2,6,Home
32,2021/2022,RB Leipzig,Augsburg,1-0,3-0,4-0,"37,029",17:30,1,0,3,0,4,0,1,3,4,Home
33,2021/2022,Bayern,Stuttgart,2-1,0-1,2-2,"75,000",15:30,2,1,0,1,2,2,3,1,4,Draw
34,2021/2022,Frankfurt,M'gladbach,0-1,1-0,1-1,"51,500",13:30,0,1,1,0,1,1,1,1,2,Draw
35,2021/2022,Fürth,Dortmund,0-1,1-2,1-3,"16,600",13:30,0,1,1,2,1,3,1,3,4,Away
36,2021/2022,Hertha,Mainz,1-1,0-1,1-2,"71,548",16:30,1,1,0,1,1,2,2,1,3,Away
37,2021/2022,Hoffenheim,Leverkusen,2-1,0-3,2-4,"20,033",13:30,2,1,0,3,2,4,3,3,6,Away
38,Freiburg - Union Berlin,Freiburg,Union Berlin,0-3,1-1,1-4,"34,700",13:30,0,3,1,1,1,4,3,2,5,Away
39,2021/2022,Köln,Wolfsburg,0-1,0-0,0-1,"50,000",13:30,0,1,0,0,0,1,1,0,1,Away
40,2021/2022,Bochum,Bielefeld,1-1,1-0,2-1,"25,000",18:30,1,1,1,0,2,1,2,1,3,Home
41,2021/2022,Leverkusen,Frankfurt,1-0,1-0,2-0,"26,492",18:30,1,0,1,0,2,0,1,1,2,Home
42,2021/2022,Augsburg,Köln,0-2,1-2,1-4,"29,511",13:30,0,2,1,2,1,4,2,3,5,Away
43,2021/2022,M'gladbach,RB Leipzig,2-1,1-0,3-1,"35,324",18:30,2,1,1,0,3,1,3,1,4,Home
44,2021/2022,Hoffenheim,Freiburg,1-1,2-3,3-4,"23,627",16:30,1,1,2,3,3,4,2,5,7,Away
45,2021/2022,Mainz,Bayern,2-1,1-0,3-1,"33,305",13:30,2,1,1,0,3,1,3,1,4,Home
46,2021/2022,Bielefeld,Hertha,0-0,1-1,1-1,"26,021",13:30,0,0,1,1,1,1,0,2,2,Draw
47,2021/2022,Stuttgart,Wolfsburg,0-1,1-0,1-1,"55,000",13:30,0,1,1,0,1,1,1,1,2,Draw
48,2021/2022,Dortmund,Bochum,2-2,1-2,3-4,"81,365",13:30,2,2,1,2,3,4,4,3,7,Away
49,2021/2022,Union Berlin,Fürth,0-1,1-0,1-1,"22,012",18:30,0,1,1,0,1,1,1,1,2,Draw
50,2021/2022,Bayern,Dortmund,2-0,1-1,3-1,"75,000",16:30,2,0,1,1,3,1,2,2,4,Home
51,2021/2022,Hertha,Stuttgart,1-0,1-0,2-0,"54,589",15:30,1,0,1,0,2,0,1,1,2,Home
52,2021/2022,Bochum,Augsburg,0-2,0-0,0-2,"23,500",13:30,0,2,0,0,0,2,2,0,2,Away
53,Freiburg - M'gladbach,Freiburg,M'gladbach,0-2,3-1,3-3,"34,700",13:30,0,2,3,1,3,3,2,4,6,Draw
54,2021/2022,Frankfurt,Hoffenheim,1-1,1-1,2-2,"50,500",13:30,1,1,1,1,2,2,2,2,4,Draw
55,2021/2022,Köln,Bielefeld,2-1,1-0,3-1,"50,000",13:30,2,1,1,0,3,1,3,1,4,Home
56,2021/2022,RB Leipzig,Union Berlin,0-0,1-2,1-2,"45,770",13:30,0,0,1,2,1,2,0,3,3,Away
57,2021/2022,Fürth,Leverkusen,1-2,0-2,1-4,"11,579",13:30,1,2,0,2,1,4,3,2,5,Away
58,2021/2022,Wolfsburg,Mainz,5-0,0-0,5-0,"19,055",18:30,5,0,0,0,5,0,5,0,5,Home
59,2021/2022,Leverkusen,RB Leipzig,0-0,0-1,0-1,"26,119",17:30,0,0,0,1,0,1,0,1,1,Away
60,2021/2022,Union Berlin,Frankfurt,2-0,0-0,2-0,"22,000",15:30,2,0,0,0,2,0,2,0,2,Home
61,2021/2022,Hoffenheim,Fürth,0-0,0-0,0-0,"16,110",15:30,0,0,0,0,0,0,0,0,0,Draw
62,2021/2022,Bielefeld,Bayern,0-2,0-1,0-3,"26,419",13:30,0,2,0,1,0,3,2,1,3,Away
63,2021/2022,M'gladbach,Köln,0-3,1-0,1-3,"54,042",16:30,0,3,1,0,1,3,3,1,4,Away
64,2021/2022,Dortmund,Wolfsburg,5-0,1-1,6-1,"79,200",13:30,5,0,1,1,6,1,5,2,7,Home
65,2021/2022,Augsburg,Hertha,0-0,0-1,0-1,"28,533",13:30,0,0,0,1,0,1,0,1,1,Away
66,2021/2022,Mainz,Stuttgart,0-0,0-0,0-0,"30,128",13:30,0,0,0,0,0,0,0,0,0,Draw
67,2021/2022,RB Leipzig,Hoffenheim,3-0,0-0,3-0,"35,112",17:30,3,0,0,0,3,0,3,0,3,Home
68,Freiburg - Bochum,Freiburg,Bochum,2-0,1-0,3-0,"34,000",13:30,2,0,1,0,3,0,2,1,3,Home
69,2021/2022,Frankfurt,Freiburg,0-1,1-1,1-2,"47,000",15:30,0,1,1,1,1,2,1,2,3,Away
70,2021/2022,Bochum,Leverkusen,0-0,0-0,0-0,"25,000",13:30,0,0,0,0,0,0,0,0,0,Draw
71,2021/2022,Hertha,Union Berlin,0-1,1-3,1-4,"74,667",16:30,0,1,1,3,1,4,1,4,5,Away
72,2021/2022,Fürth,M'gladbach,0-2,0-0,0-2,"13,900",13:30,0,2,0,0,0,2,2,0,2,Away
73,2021/2022,Köln,Mainz,0-1,3-1,3-2,"49,800",13:30,0,1,3,1,3,2,1,4,5,Home
74,2021/2022,Stuttgart,Dortmund,0-1,0-1,0-2,"58,248",18:30,0,1,0,1,0,2,1,1,2,Away
75,2021/2022,M'gladbach,Mainz,1-0,0-1,1-1,"44,156",15:30,1,0,0,1,1,1,1,1,2,Draw
76,2021/2022,Wolfsburg,Bielefeld,2-0,2-0,4-0,"22,512",13:30,2,0,2,0,4,0,2,2,4,Home
77,2021/2022,Bayern,Augsburg,0-0,1-0,1-0,"75,000",13:30,0,0,1,0,1,0,0,1,1,Home
78,2021/2022,Augsburg,Wolfsburg,1-0,2-0,3-0,"23,143",13:30,1,0,2,0,3,0,1,2,3,Home
79,2021/2022,Dortmund,RB Leipzig,0-2,1-2,1-4,"81,365",16:30,0,2,1,2,1,4,2,3,5,Away
80,2021/2022,Hoffenheim,Bochum,0-1,1-1,1-2,"15,014",13:30,0,1,1,1,1,2,1,2,3,Away
81,Freiburg - Bayern,Freiburg,Bayern,0-0,1-4,1-4,"34,700",13:30,0,0,1,4,1,4,0,5,5,Away
82,2021/2022,Leverkusen,Hertha,2-1,0-0,2-1,"23,557",13:30,2,1,0,0,2,1,3,0,3,Home
83,2021/2022,Frankfurt,Fürth,0-0,0-0,0-0,"50,500",13:30,0,0,0,0,0,0,0,0,0,Draw
84,2021/2022,Bielefeld,Stuttgart,0-1,1-0,1-1,"26,011",13:30,0,1,1,0,1,1,1,1,2,Draw
85,2021/2022,Union Berlin,Köln,0-0,1-0,1-0,"22,012",18:30,0,0,1,0,1,0,0,1,1,Home
86,2021/2022,Köln,Dortmund,1-1,0-0,1-1,"50,000",18:30,1,1,0,0,1,1,2,0,2,Draw
87,2021/2022,Wolfsburg,Leverkusen,0-0,0-2,0-2,"16,554",16:30,0,0,0,2,0,2,0,2,2,Away
88,2021/2022,RB Leipzig,Frankfurt,0-0,0-0,0-0,"43,058",14:30,0,0,0,0,0,0,0,0,0,Draw
89,2021/2022,Bayern,Union Berlin,3-0,1-0,4-0,"37,000",17:30,3,0,1,0,4,0,3,1,4,Home
90,2021/2022,Mainz,Bielefeld,1-0,3-0,4-0,"25,000",14:30,1,0,3,0,4,0,1,3,4,Home
91,2021/2022,Hertha,Hoffenheim,1-0,2-0,3-0,"25,000",14:30,1,0,2,0,3,0,1,2,3,Home
92,2021/2022,Stuttgart,Augsburg,1-2,2-0,3-2,"55,785",14:30,1,2,2,0,3,2,3,2,5,Home
93,2021/2022,Fürth,Freiburg,0-0,0-0,0-0,"9,884",14:30,0,0,0,0,0,0,0,0,0,Draw
94,2021/2022,Augsburg,Mainz,1-0,1-1,2-1,"18,122",16:30,1,0,1,1,2,1,1,2,3,Home
95,2021/2022,Fürth,RB Leipzig,1-4,0-2,1-6,"9,418",18:30,1,4,0,2,1,6,5,2,7,Away
96,2021/2022,Dortmund,Bielefeld,1-0,0-0,1-0,"33,000",16:30,1,0,0,0,1,0,1,0,1,Home
97,2021/2022,Frankfurt,Bochum,0-1,2-0,2-1,"24,000",16:30,0,1,2,0,2,1,1,2,3,Home
98,2021/2022,Leverkusen,Köln,0-0,0-1,0-1,"22,658",14:30,0,0,0,1,0,1,0,1,1,Away
99,2021/2022,Union Berlin,Stuttgart,1-0,0-1,1-1,"16,509",14:30,1,0,0,1,1,1,1,1,2,Draw
100,2021/2022,M'gladbach,Hertha,1-0,1-0,2-0,"30,675",17:30,1,0,1,0,2,0,1,1,2,Home
101,2021/2022,Hoffenheim,Bayern,1-1,0-0,1-1,"25,600",14:30,1,1,0,0,1,1,2,0,2,Draw
102,Freiburg - Wolfsburg,Freiburg,Wolfsburg,2-0,1-2,3-2,"25,000",14:30,2,0,1,2,3,2,2,3,5,Home
103,2021/2022,Mainz,Dortmund,0-0,0-1,0-1,"25,000",17:30,0,0,0,1,0,1,0,1,1,Away
104,2021/2022,Köln,Hoffenheim,0-0,0-1,0-1,"37,500",16:30,0,0,0,1,0,1,0,1,1,Away
105,2021/2022,Stuttgart,M'gladbach,1-2,2-0,3-2,"25,000",17:30,1,2,2,0,3,2,3,2,5,Home
106,2021/2022,Wolfsburg,Union Berlin,1-0,0-0,1-0,"15,703",14:30,1,0,0,0,1,0,1,0,1,Home
107,2021/2022,RB Leipzig,Freiburg,0-1,1-0,1-1,"24,758",14:30,0,1,1,0,1,1,1,1,2,Draw
108,2021/2022,Bochum,Fürth,1-0,1-1,2-1,"19,800",14:30,1,0,1,1,2,1,1,2,3,Home
109,2021/2022,Bayern,Leverkusen,1-1,0-0,1-1,"25,000",14:30,1,1,0,0,1,1,2,0,2,Draw
110,2021/2022,Hertha,Frankfurt,0-1,1-3,1-4,"25,000",14:30,0,1,1,3,1,4,1,4,5,Away
111,2021/2022,Bielefeld,Augsburg,0-0,0-1,0-1,"19,460",19:30,0,0,0,1,0,1,0,1,1,Away
112,2021/2022,Augsburg,Dortmund,0-1,1-0,1-1,"15,330",16:30,0,1,1,0,1,1,1,1,2,Draw
113,2021/2022,Bochum,RB Leipzig,0-0,0-1,0-1,"10,000",14:30,0,0,0,1,0,1,0,1,1,Away
114,2021/2022,Frankfurt,Bayern,0-0,0-1,0-1,"25,000",17:30,0,0,0,1,0,1,0,1,1,Away
115,2021/2022,Union Berlin,Mainz,1-0,2-1,3-1,"10,000",14:30,1,0,2,1,3,1,1,3,4,Home
116,2021/2022,Fürth,Köln,0-0,1-1,1-1,"9,200",14:30,0,0,1,1,1,1,0,2,2,Draw
117,2021/2022,M'gladbach,Wolfsburg,1-2,1-0,2-2,"10,000",14:30,1,2,1,0,2,2,3,1,4,Draw
118,Freiburg - Hertha,Freiburg,Hertha,1-0,2-0,3-0,"25,000",14:30,1,0,2,0,3,0,1,2,3,Home
119,2021/2022,Leverkusen,Bielefeld,1-0,2-0,3-0,"10,000",14:30,1,0,2,0,3,0,1,2,3,Home
120,2021/2022,Hoffenheim,Stuttgart,0-0,2-1,2-1,"18,099",19:30,0,0,2,1,2,1,0,3,3,Home
121,2021/2022,Hertha,RB Leipzig,0-1,1-5,1-6,"10,000",18:30,0,1,1,5,1,6,1,6,7,Away
122,2021/2022,Dortmund,M'gladbach,2-0,4-0,6-0,"10,000",16:30,2,0,4,0,6,0,2,4,6,Home
123,2021/2022,Köln,Frankfurt,0-0,1-0,1-0,"10,000",17:30,0,0,1,0,1,0,0,1,1,Home
124,2021/2022,Bayern,Fürth,0-1,4-0,4-1,"25,000",14:30,0,1,4,0,4,1,1,4,5,Home
125,2021/2022,Augsburg,Freiburg,1-2,0-0,1-2,"15,000",14:30,1,2,0,0,1,2,3,0,3,Away
126,2021/2022,Wolfsburg,Hoffenheim,1-0,0-2,1-2,"7,145",14:30,1,0,0,2,1,2,1,2,3,Away
127,2021/2022,Bielefeld,Union Berlin,0-0,1-0,1-0,"10,000",14:30,0,0,1,0,1,0,0,1,1,Home
128,2021/2022,Stuttgart,Bochum,0-0,1-1,1-1,"20,059",14:30,0,0,1,1,1,1,0,2,2,Draw
129,2021/2022,Mainz,Leverkusen,0-1,3-1,3-2,"10,000",19:30,0,1,3,1,3,2,1,4,5,Home
130,2021/2022,Hoffenheim,Bielefeld,1-0,1-0,2-0,"10,000",16:30,1,0,1,0,2,0,1,1,2,Home
131,2021/2022,Leverkusen,Stuttgart,1-0,3-2,4-2,"10,000",17:30,1,0,3,2,4,2,1,5,6,Home
132,Freiburg - Mainz,Freiburg,Mainz,0-1,1-0,1-1,"10,000",14:30,0,1,1,0,1,1,1,1,2,Draw
133,2021/2022,Union Berlin,Dortmund,0-2,0-1,0-3,"10,000",14:30,0,2,0,1,0,3,2,1,3,Away
134,2021/2022,Bochum,Bayern,4-1,0-1,4-2,"10,000",14:30,4,1,0,1,4,2,5,1,6,Home
135,2021/2022,M'gladbach,Augsburg,1-0,2-2,3-2,"10,000",14:30,1,0,2,2,3,2,1,4,5,Home
136,2021/2022,Frankfurt,Wolfsburg,0-1,0-1,0-2,"10,000",14:30,0,1,0,1,0,2,1,1,2,Away
137,2021/2022,Fürth,Hertha,1-0,1-1,2-1,"9,000",14:30,1,0,1,1,2,1,1,2,3,Home
138,2021/2022,RB Leipzig,Köln,1-0,2-1,3-1,"15,000",19:30,1,0,2,1,3,1,1,3,4,Home
139,2021/2022,Wolfsburg,Fürth,1-1,3-0,4-1,500,16:30,1,1,3,0,4,1,2,3,5,Home
140,2021/2022,Dortmund,Leverkusen,1-3,1-2,2-5,"10,000",14:30,1,3,1,2,2,5,4,3,7,Away
141,2021/2022,Bayern,RB Leipzig,2-1,1-1,3-2,"10,000",17:30,2,1,1,1,3,2,3,2,5,Home
142,2021/2022,Bielefeld,M'gladbach,1-1,0-0,1-1,"10,000",14:30,1,1,0,0,1,1,2,0,2,Draw
143,2021/2022,Stuttgart,Frankfurt,1-1,1-2,2-3,"10,000",14:30,1,1,1,2,2,3,2,3,5,Away
144,2021/2022,Köln,Freiburg,1-0,0-0,1-0,"10,000",14:30,1,0,0,0,1,0,1,0,1,Home
145,2021/2022,Augsburg,Union Berlin,1-0,1-0,2-0,"7,600",14:30,1,0,1,0,2,0,1,1,2,Home
146,2021/2022,Mainz,Hoffenheim,0-0,2-0,2-0,"6,800",14:30,0,0,2,0,2,0,0,2,2,Home
147,2021/2022,Hertha,Bochum,1-0,0-1,1-1,"3,000",19:30,1,0,0,1,1,1,1,1,2,Draw
148,2021/2022,Hertha,Bayern,0-2,1-2,1-4,"3,000",16:30,0,2,1,2,1,4,2,3,5,Away
149,2021/2022,RB Leipzig,Wolfsburg,0-0,2-0,2-0,"1,000",14:30,0,0,2,0,2,0,0,2,2,Home
150,2021/2022,Bochum,Köln,1-2,1-0,2-2,750,17:30,1,2,1,0,2,2,3,1,4,Draw
151,2021/2022,Fürth,Mainz,1-0,1-1,2-1,Unknown,14:30,1,0,1,1,2,1,1,2,3,Home
152,2021/2022,Hoffenheim,Dortmund,1-1,1-2,2-3,500,14:30,1,1,1,2,2,3,2,3,5,Away
153,Freiburg - Stuttgart,Freiburg,Stuttgart,1-0,1-0,2-0,500,14:30,1,0,1,0,2,0,1,1,2,Home
154,2021/2022,Leverkusen,Augsburg,2-0,3-1,5-1,750,14:30,2,0,3,1,5,1,2,4,6,Home
155,2021/2022,M'gladbach,Union Berlin,1-1,0-1,1-2,750,14:30,1,1,0,1,1,2,2,1,3,Away
156,2021/2022,Frankfurt,Bielefeld,0-2,0-0,0-2,"1,000",19:30,0,2,0,0,0,2,2,0,2,Away
157,2021/2022,Bielefeld,Fürth,1-1,1-1,2-2,750,16:30,1,1,1,1,2,2,2,2,4,Draw
158,2021/2022,Augsburg,Frankfurt,1-1,0-0,1-1,Unknown,14:30,1,1,0,0,1,1,2,0,2,Draw
159,2021/2022,M'gladbach,Leverkusen,0-0,1-2,1-2,750,17:30,0,0,1,2,1,2,0,3,3,Away
160,2021/2022,Union Berlin,Hoffenheim,1-1,1-0,2-1,"3,000",14:30,1,1,1,0,2,1,2,1,3,Home
161,2021/2022,Mainz,Bochum,0-0,1-0,1-0,"1,000",14:30,0,0,1,0,1,0,0,1,1,Home
162,2021/2022,Wolfsburg,Hertha,0-0,0-0,0-0,500,14:30,0,0,0,0,0,0,0,0,0,Draw
163,2021/2022,Stuttgart,RB Leipzig,0-1,0-1,0-2,500,14:30,0,1,0,1,0,2,1,1,2,Away
164,2021/2022,Köln,Bayern,0-2,0-2,0-4,"1,000",14:30,0,2,0,2,0,4,2,2,4,Away
165,2021/2022,Dortmund,Freiburg,3-0,2-1,5-1,750,19:30,3,0,2,1,5,1,3,3,6,Home
166,2021/2022,Bochum,Wolfsburg,0-0,1-0,1-0,Unknown,16:30,0,0,1,0,1,0,0,1,1,Home
167,2021/2022,Hertha,Köln,0-2,1-1,1-3,"3,000",14:30,0,2,1,1,1,3,2,2,4,Away
168,2021/2022,Frankfurt,Dortmund,2-0,0-3,2-3,250,17:30,2,0,0,3,2,3,2,3,5,Away
169,Freiburg - Bielefeld,Freiburg,Bielefeld,1-0,1-2,2-2,Unknown,14:30,1,0,1,2,2,2,1,3,4,Draw
170,2021/2022,Leverkusen,Union Berlin,1-1,1-1,2-2,Unknown,14:30,1,1,1,1,2,2,2,2,4,Draw
171,2021/2022,Fürth,Stuttgart,0-0,0-0,0-0,Unknown,14:30,0,0,0,0,0,0,0,0,0,Draw
172,2021/2022,RB Leipzig,Mainz,1-0,3-1,4-1,Unknown,14:30,1,0,3,1,4,1,1,4,5,Home
173,2021/2022,Hoffenheim,Augsburg,2-1,1-0,3-1,500,14:30,2,1,1,0,3,1,3,1,4,Home
174,2021/2022,Bayern,M'gladbach,1-2,0-0,1-2,Unknown,19:30,1,2,0,0,1,2,3,0,3,Away
175,2021/2022,Köln,Stuttgart,0-0,1-0,1-0,"15,000",16:30,0,0,1,0,1,0,0,1,1,Home
176,Freiburg - Leverkusen,Freiburg,Leverkusen,1-1,1-0,2-1,750,14:30,1,1,1,0,2,1,2,1,3,Home
177,2021/2022,Hertha,Dortmund,0-1,3-1,3-2,"5,000",17:30,0,1,3,1,3,2,1,4,5,Home
178,2021/2022,RB Leipzig,Bielefeld,0-0,0-2,0-2,Unknown,14:30,0,0,0,2,0,2,0,2,2,Away
179,2021/2022,Fürth,Augsburg,0-0,0-0,0-0,Unknown,14:30,0,0,0,0,0,0,0,0,0,Draw
180,2021/2022,Hoffenheim,M'gladbach,0-1,1-0,1-1,750,14:30,0,1,1,0,1,1,1,1,2,Draw
181,2021/2022,Bochum,Union Berlin,0-1,0-0,0-1,"13,500",14:30,0,1,0,0,0,1,1,0,1,Away
182,2021/2022,Frankfurt,Mainz,1-0,0-0,1-0,"15,000",14:30,1,0,0,0,1,0,1,0,1,Home
183,2021/2022,Bayern,Wolfsburg,1-0,3-0,4-0,Unknown,19:30,1,0,3,0,4,0,1,3,4,Home
184,2021/2022,Augsburg,RB Leipzig,0-1,1-0,1-1,Unknown,19:30,0,1,1,0,1,1,1,1,2,Draw
185,2021/2022,Leverkusen,Hoffenheim,1-0,1-2,2-2,"13,272",19:30,1,0,1,2,2,2,1,3,4,Draw
186,2021/2022,Dortmund,Fürth,1-0,2-0,3-0,"15,000",19:30,1,0,2,0,3,0,1,2,3,Home
187,2021/2022,Union Berlin,Freiburg,0-0,0-0,0-0,"5,000",19:30,0,0,0,0,0,0,0,0,0,Draw
188,2021/2022,M'gladbach,Frankfurt,1-1,1-2,2-3,"10,028",17:30,1,1,1,2,2,3,2,3,5,Away
189,2021/2022,Mainz,Hertha,2-0,2-0,4-0,"10,000",19:30,2,0,2,0,4,0,2,2,4,Home
190,2021/2022,Wolfsburg,Köln,1-1,1-2,2-3,"5,000",19:30,1,1,1,2,2,3,2,3,5,Away
191,2021/2022,Bielefeld,Bochum,0-0,2-0,2-0,"13,750",19:30,0,0,2,0,2,0,0,2,2,Home
192,2021/2022,Stuttgart,Bayern,0-1,0-4,0-5,750,17:30,0,1,0,4,0,5,1,4,5,Away
193,2021/2022,Frankfurt,Leverkusen,2-2,3-0,5-2,"12,000",16:30,2,2,3,0,5,2,4,3,7,Home
194,2021/2022,Fürth,Union Berlin,0-0,1-0,1-0,Unknown,14:30,0,0,1,0,1,0,0,1,1,Home
195,2021/2022,Wolfsburg,Stuttgart,0-1,0-1,0-2,"5,000",17:30,0,1,0,1,0,2,1,1,2,Away
196,2021/2022,RB Leipzig,M'gladbach,2-0,2-1,4-1,Unknown,14:30,2,0,2,1,4,1,2,3,5,Home
197,Freiburg - Hoffenheim,Freiburg,Hoffenheim,1-1,0-1,1-2,750,14:30,1,1,0,1,1,2,2,1,3,Away
198,2021/2022,Bochum,Dortmund,1-0,0-1,1-1,"13,799",14:30,1,0,0,1,1,1,1,1,2,Draw
199,2021/2022,Bayern,Mainz,0-1,2-0,2-1,Unknown,14:30,0,1,2,0,2,1,1,2,3,Home
200,2021/2022,Hertha,Bielefeld,0-0,2-0,2-0,"5,000",14:30,0,0,2,0,2,0,0,2,2,Home
201,2021/2022,Köln,Augsburg,0-0,0-2,0-2,"15,000",19:30,0,0,0,2,0,2,0,2,2,Away
202,2021/2022,M'gladbach,Freiburg,0-6,0-0,0-6,"10,025",16:30,0,6,0,0,0,6,6,0,6,Away
203,2021/2022,Stuttgart,Hertha,2-1,0-1,2-2,395,14:30,2,1,0,1,2,2,3,1,4,Draw
204,2021/2022,Dortmund,Bayern,1-2,1-1,2-3,"15,000",17:30,1,2,1,1,2,3,3,2,5,Away
205,2021/2022,Augsburg,Bochum,0-3,2-0,2-3,Unknown,14:30,0,3,2,0,2,3,3,2,5,Away
206,2021/2022,Hoffenheim,Frankfurt,2-1,1-1,3-2,Unknown,14:30,2,1,1,1,3,2,3,2,5,Home
207,2021/2022,Mainz,Wolfsburg,2-0,1-0,3-0,"10,000",14:30,2,0,1,0,3,0,2,1,3,Home
208,2021/2022,Leverkusen,Fürth,3-1,4-0,7-1,"10,455",14:30,3,1,4,0,7,1,4,4,8,Home
209,2021/2022,Bielefeld,Köln,0-1,1-0,1-1,"8,231",14:30,0,1,1,0,1,1,1,1,2,Draw
210,2021/2022,Union Berlin,RB Leipzig,1-1,1-0,2-1,"13,506",19:30,1,1,1,0,2,1,2,1,3,Home
211,2021/2022,RB Leipzig,Leverkusen,0-2,1-1,1-3,Unknown,16:30,0,2,1,1,1,3,2,2,4,Away
212,2021/2022,Frankfurt,Union Berlin,1-0,1-1,2-1,"24,000",14:30,1,0,1,1,2,1,1,2,3,Home
213,2021/2022,Bayern,Bielefeld,0-0,1-0,1-0,"12,000",17:30,0,0,1,0,1,0,0,1,1,Home
214,2021/2022,Fürth,Hoffenheim,1-2,2-4,3-6,"3,385",14:30,1,2,2,4,3,6,3,6,9,Away
215,2021/2022,Hertha,Augsburg,1-0,0-1,1-1,"14,523",14:30,1,0,0,1,1,1,1,1,2,Draw
216,2021/2022,Wolfsburg,Dortmund,1-1,0-2,1-3,"13,281",14:30,1,1,0,2,1,3,2,2,4,Away
217,2021/2022,Bochum,Freiburg,0-0,2-1,2-1,"19,700",14:30,0,0,2,1,2,1,0,3,3,Home
218,2021/2022,Köln,M'gladbach,0-0,4-1,4-1,"50,000",14:30,0,0,4,1,4,1,0,5,5,Home
219,2021/2022,Mainz,Köln,1-0,0-1,1-1,"25,500",16:30,1,0,0,1,1,1,1,1,2,Draw
220,2021/2022,Stuttgart,Mainz,1-1,1-0,2-1,"25,000",19:30,1,1,1,0,2,1,2,1,3,Home
