,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
0,2020/2021,Bordeaux,Saint-Étienne,1-1,0-1,1-2,Unknown,20:00,1,1,0,1,1,2,2,1,3,Away
1,2020/2021,Bordeaux,Nantes,0-0,0-0,0-0,Unknown,17:00,0,0,0,0,0,0,0,0,0,Draw
2,2020/2021,Montpellier,Metz,0-0,0-2,0-2,Unknown,18:00,0,0,0,2,0,2,0,2,2,Away
3,2020/2021,Angers,Strasbourg,0-0,0-2,0-2,Unknown,18:00,0,0,0,2,0,2,0,2,2,Away
4,2020/2021,Reims,Nantes,0-1,3-1,3-2,Unknown,18:00,0,1,3,1,3,2,1,4,5,Home
5,2020/2021,Lyon,Brest,0-1,2-1,2-2,Unknown,20:00,0,1,2,1,2,2,1,3,4,Draw
6,2020/2021,PSG,Lorient,0-0,2-0,2-0,Unknown,20:00,0,0,2,0,2,0,0,2,2,Home
7,2020/2021,Nimes,Nice,0-0,0-2,0-2,Unknown,18:00,0,0,0,2,0,2,0,2,2,Away
8,2020/2021,Nantes,Dijon,1-0,0-1,1-1,Unknown,14:00,1,0,0,1,1,1,1,1,2,Draw
9,2020/2021,Dijon,Lille,0-1,0-1,0-2,Unknown,18:00,0,1,0,1,0,2,1,1,2,Away
10,2020/2021,Lorient,Nimes,2-0,1-0,3-0,Unknown,14:00,2,0,1,0,3,0,2,1,3,Home
11,2020/2021,PSG,Lyon,0-1,0-0,0-1,Unknown,20:00,0,1,0,0,0,1,1,0,1,Away
12,2020/2021,Lille,Bordeaux,2-1,0-0,2-1,Unknown,16:00,2,1,0,0,2,1,3,0,3,Home
13,2020/2021,Brest,Reims,1-0,1-1,2-1,Unknown,14:00,1,0,1,1,2,1,1,2,3,Home
14,2020/2021,Nice,Rennais,0-1,0-0,0-1,Unknown,12:00,0,1,0,0,0,1,1,0,1,Away
15,2020/2021,Strasbourg,Metz,0-1,2-1,2-2,Unknown,14:00,0,1,2,1,2,2,1,3,4,Draw
16,2022/2023,Auxerre,Lens,0-1,1-2,1-3,"17,246",19:00,0,1,1,2,1,3,1,3,4,Away
17,2022/2023,Monaco,Toulouse,0-0,1-2,1-2,"5,670",19:00,0,0,1,2,1,2,0,3,3,Away
18,2022/2023,Nantes,Angers,1-0,0-0,1-0,"27,650",19:00,1,0,0,0,1,0,1,0,1,Home
19,2022/2023,Troyes,Lille,0-0,1-1,1-1,"11,006",19:00,0,0,1,1,1,1,0,2,2,Draw
20,2022/2023,Reims,Montpellier,1-0,0-3,1-3,"15,036",19:00,1,0,0,3,1,3,1,3,4,Away
21,2022/2023,Lorient,Strasbourg,2-0,0-1,2-1,"16,351",19:00,2,0,0,1,2,1,2,1,3,Home
22,2022/2023,Ajaccio,Marseille,0-0,1-0,1-0,"9,500",19:00,0,0,1,0,1,0,0,1,1,Home
23,2022/2023,Brest,Rennais,1-2,0-0,1-2,"15,143",19:00,1,2,0,0,1,2,3,0,3,Away
24,2022/2023,Nice,Lyon,3-1,0-0,3-1,"25,243",19:00,3,1,0,0,3,1,4,0,4,Home
25,2022/2023,PSG,Clermont,2-2,0-1,2-3,"47,926",19:00,2,2,0,1,2,3,4,1,5,Away
26,2022/2023,Lens,Ajaccio,3-0,0-0,3-0,"37,601",19:00,3,0,0,0,3,0,3,0,3,Home
27,2022/2023,Angers,Troyes,1-1,1-0,2-1,"7,419",19:00,1,1,1,0,2,1,2,1,3,Home
28,2022/2023,Marseille,Brest,0-0,1-2,1-2,"61,732",19:00,0,0,1,2,1,2,0,3,3,Away
29,2022/2023,Toulouse,Auxerre,1-1,0-0,1-1,"25,172",19:00,1,1,0,0,1,1,2,0,2,Draw
30,2022/2023,Rennais,Monaco,0-0,2-0,2-0,"28,344",19:00,0,0,2,0,2,0,0,2,2,Home
31,2022/2023,Strasbourg,PSG,0-0,1-1,1-1,"25,828",19:00,0,0,1,1,1,1,0,2,2,Draw
32,2022/2023,Lyon,Reims,2-0,1-0,3-0,"56,874",19:00,2,0,1,0,3,0,2,1,3,Home
33,2022/2023,Lille,Nantes,0-1,2-0,2-1,"41,136",19:00,0,1,2,0,2,1,1,2,3,Home
34,2022/2023,Clermont,Lorient,1-0,1-0,2-0,"13,050",19:00,1,0,1,0,2,0,1,1,2,Home
35,2022/2023,Auxerre,PSG,0-2,1-0,1-2,"16,682",18:45,0,2,1,0,1,2,2,1,3,Away
36,2022/2023,Lorient,Lens,1-2,0-1,1-3,"16,724",15:05,1,2,0,1,1,3,3,1,4,Away
37,2022/2023,Troyes,Strasbourg,0-1,1-0,1-1,"9,834",13:00,0,1,1,0,1,1,1,1,2,Draw
38,2022/2023,Montpellier,Nice,2-0,0-3,2-3,"16,340",19:00,2,0,0,3,2,3,2,3,5,Away
39,2022/2023,Reims,Angers,1-0,1-2,2-2,"11,242",13:00,1,0,1,2,2,2,1,3,4,Draw
40,2022/2023,Brest,Clermont,1-1,1-0,2-1,"13,751",13:00,1,1,1,0,2,1,2,1,3,Home
41,2022/2023,Nice,Toulouse,0-0,0-0,0-0,"20,041",13:00,0,0,0,0,0,0,0,0,0,Draw
42,2022/2023,Ajaccio,Rennais,0-4,0-1,0-5,"6,637",11:00,0,4,0,1,0,5,4,1,5,Away
43,2022/2023,Lille,Marseille,0-1,2-0,2-1,"47,399",19:00,0,1,2,0,2,1,1,2,3,Home
44,2022/2023,Nantes,Montpellier,0-1,0-2,0-3,"30,170",15:00,0,1,0,2,0,3,1,2,3,Away
45,2022/2023,Lyon,Monaco,1-1,2-0,3-1,"53,980",19:00,1,1,2,0,3,1,2,2,4,Home
46,2022/2023,Marseille,Angers,1-1,2-0,3-1,"63,329",18:45,1,1,2,0,3,1,2,2,4,Home
47,2022/2023,Monaco,Lille,0-0,0-0,0-0,"6,805",15:05,0,0,0,0,0,0,0,0,0,Draw
48,2022/2023,Strasbourg,Nice,1-0,1-0,2-0,"25,147",15:00,1,0,1,0,2,0,1,1,2,Home
49,2022/2023,Rennais,Troyes,1-0,3-0,4-0,"27,836",13:00,1,0,3,0,4,0,1,3,4,Home
50,2022/2023,Lens,Reims,1-1,1-0,2-1,"37,701",19:00,1,1,1,0,2,1,2,1,3,Home
51,2022/2023,Toulouse,Nantes,0-0,0-0,0-0,"27,033",13:00,0,0,0,0,0,0,0,0,0,Draw
52,2022/2023,Brest,Auxerre,0-0,1-0,1-0,"15,028",13:00,0,0,1,0,1,0,0,1,1,Home
53,2022/2023,Nantes,Strasbourg,0-1,0-1,0-2,"28,563",13:00,0,1,0,1,0,2,1,1,2,Away
54,2022/2023,Lyon,Montpellier,1-2,4-2,5-4,"49,531",15:05,1,2,4,2,5,4,3,6,9,Home
55,2022/2023,Clermont,Lyon,1-1,1-0,2-1,"13,191",11:00,1,1,1,0,2,1,2,1,3,Home
56,2022/2023,PSG,Ajaccio,2-0,3-0,5-0,"47,926",19:00,2,0,3,0,5,0,2,3,5,Home
57,2022/2023,Montpellier,Lorient,0-0,1-1,1-1,"12,595",13:00,0,0,1,1,1,1,0,2,2,Draw
58,2022/2023,Troyes,PSG,0-1,1-2,1-3,"18,890",18:45,0,1,1,2,1,3,1,3,4,Away
59,2022/2023,Auxerre,Clermont,1-0,0-1,1-1,"16,330",13:00,1,0,0,1,1,1,1,1,2,Draw
60,2022/2023,Lorient,Brest,1-0,1-1,2-1,"16,338",13:00,1,0,1,1,2,1,1,2,3,Home
61,2022/2023,Ajaccio,Toulouse,0-0,0-0,0-0,"6,735",13:00,0,0,0,0,0,0,0,0,0,Draw
62,2022/2023,Angers,Monaco,0-1,1-1,1-2,"9,223",11:00,0,1,1,1,1,2,1,2,3,Away
63,2022/2023,Lens,Marseille,1-0,1-1,2-1,"38,220",19:00,1,0,1,1,2,1,1,2,3,Home
64,2022/2023,Reims,Lille,1-0,0-0,1-0,"17,911",17:00,1,0,0,0,1,0,1,0,1,Home
65,2022/2023,Nice,Rennais,0-0,2-1,2-1,"22,601",15:00,0,0,2,1,2,1,0,3,3,Home
66,2022/2023,Brest,Nantes,2-0,0-0,2-0,"14,470",19:00,2,0,0,0,2,0,2,0,2,Home
67,2022/2023,Toulouse,Lens,0-1,0-0,0-1,"30,866",19:00,0,1,0,0,0,1,1,0,1,Away
68,2022/2023,Marseille,Auxerre,0-1,2-0,2-1,"64,532",18:45,0,1,2,0,2,1,1,2,3,Home
69,2022/2023,PSG,Lorient,1-2,0-1,1-3,"41,454",15:05,1,2,0,1,1,3,3,1,4,Away
70,2022/2023,Rennais,Angers,2-2,2-0,4-2,"28,028",13:00,2,2,2,0,4,2,4,2,6,Home
71,2022/2023,Troyes,Nice,0-1,0-0,0-1,"8,399",13:00,0,1,0,0,0,1,1,0,1,Away
72,2022/2023,Monaco,Montpellier,0-1,0-3,0-4,"6,069",11:00,0,1,0,3,0,4,1,3,4,Away
73,2022/2023,Clermont,Reims,1-0,0-0,1-0,"11,446",13:00,1,0,0,0,1,0,1,0,1,Home
74,2022/2023,Lille,Ajaccio,3-0,0-0,3-0,"35,490",15:00,3,0,0,0,3,0,3,0,3,Home
75,2022/2023,Strasbourg,Lyon,1-2,0-0,1-2,"25,360",19:00,1,2,0,0,1,2,3,0,3,Away
76,2022/2023,Lyon,Marseille,0-1,1-1,1-2,"57,509",18:45,0,1,1,1,1,2,1,2,3,Away
77,2022/2023,Montpellier,Rennais,0-0,1-0,1-0,"15,537",15:05,0,0,1,0,1,0,0,1,1,Home
78,2022/2023,Nantes,Troyes,1-0,1-2,2-2,"34,082",13:00,1,0,1,2,2,2,1,3,4,Draw
79,2022/2023,Lorient,Toulouse,0-0,0-1,0-1,"15,948",13:00,0,0,0,1,0,1,0,1,1,Away
80,2022/2023,Ajaccio,Brest,0-0,0-0,0-0,"6,879",13:00,0,0,0,0,0,0,0,0,0,Draw
81,2022/2023,Nice,Clermont,1-1,0-1,1-2,"20,578",13:00,1,1,0,1,1,2,2,1,3,Away
82,2022/2023,Reims,Strasbourg,0-2,0-0,0-2,"13,737",11:00,0,2,0,0,0,2,2,0,2,Away
83,2022/2023,Lens,Monaco,2-0,1-0,3-0,"38,223",19:00,2,0,1,0,3,0,2,1,3,Home
84,2022/2023,Auxerre,Lille,0-1,1-0,1-1,"16,779",15:00,0,1,1,0,1,1,1,1,2,Draw
85,2022/2023,Angers,PSG,0-2,1-0,1-2,"16,914",19:00,0,2,1,0,1,2,2,1,3,Away
86,2022/2023,Strasbourg,Ajaccio,1-0,2-1,3-1,"25,130",13:00,1,0,2,1,3,1,1,3,4,Home
87,2022/2023,Marseille,Troyes,2-0,1-1,3-1,"63,486",18:45,2,0,1,1,3,1,2,2,4,Home
88,2022/2023,Monaco,Lorient,2-0,1-1,3-1,"6,930",15:05,2,0,1,1,3,1,2,2,4,Home
89,2022/2023,Clermont,Angers,2-1,0-0,2-1,"10,589",13:00,2,1,0,0,2,1,3,0,3,Home
90,2022/2023,Auxerre,Nantes,2-0,0-1,2-1,"15,714",13:00,2,0,0,1,2,1,2,1,3,Home
91,2022/2023,Brest,Nice,1-0,0-0,1-0,"12,615",13:00,1,0,0,0,1,0,1,0,1,Home
92,2022/2023,Lille,Montpellier,0-1,2-0,2-1,"34,200",11:00,0,1,2,0,2,1,1,2,3,Home
93,2022/2023,PSG,Lens,3-0,0-1,3-1,"47,120",19:00,3,0,0,1,3,1,3,1,4,Home
94,2022/2023,Rennais,Reims,2-0,1-0,3-0,"27,936",15:00,2,0,1,0,3,0,2,1,3,Home
95,2022/2023,Toulouse,Lyon,1-1,0-1,1-2,"28,302",19:00,1,1,0,1,1,2,2,1,3,Away
96,2022/2023,Lorient,Marseille,0-0,0-0,0-0,"16,767",18:45,0,0,0,0,0,0,0,0,0,Draw
97,2022/2023,Nantes,Monaco,0-2,2-0,2-2,"30,050",15:05,0,2,2,0,2,2,2,2,4,Draw
98,2022/2023,Troyes,Clermont,0-2,0-0,0-2,"7,777",13:00,0,2,0,0,0,2,2,0,2,Away
99,2022/2023,Reims,Brest,0-1,1-0,1-1,"12,023",13:00,0,1,1,0,1,1,1,1,2,Draw
100,2022/2023,Ajaccio,Auxerre,0-3,0-0,0-3,"6,742",13:00,0,3,0,0,0,3,3,0,3,Away
101,2022/2023,Montpellier,Toulouse,0-1,1-1,1-2,"17,283",13:00,0,1,1,1,1,2,1,2,3,Away
102,2022/2023,Lyon,Rennais,0-1,3-0,3-1,"45,000",11:00,0,1,3,0,3,1,1,3,4,Home
103,2022/2023,Nice,PSG,0-1,0-1,0-2,"34,456",19:00,0,1,0,1,0,2,1,1,2,Away
104,2022/2023,Angers,Lille,0-0,1-0,1-0,"7,469",15:00,0,0,1,0,1,0,0,1,1,Home
105,2022/2023,Lens,Strasbourg,1-0,1-1,2-1,"38,223",19:00,1,0,1,1,2,1,1,2,3,Home
106,2021/2022,Angers,Montpellier,1-0,1-0,2-0,"11,249",19:00,1,0,1,0,2,0,1,1,2,Home
107,2021/2022,Reims,Nice,2-0,0-3,2-3,"12,589",19:00,2,0,0,3,2,3,2,3,5,Away
108,2021/2022,Lorient,Troyes,0-1,1-0,1-1,"15,131",19:00,0,1,1,0,1,1,1,1,2,Draw
109,2021/2022,Brest,Bordeaux,2-2,0-2,2-4,"14,484",19:00,2,2,0,2,2,4,4,2,6,Away
110,2021/2022,Marseille,Strasbourg,1-0,3-0,4-0,"63,873",19:00,1,0,3,0,4,0,1,3,4,Home
111,2021/2022,Lille,Rennais,1-1,1-1,2-2,"40,116",19:00,1,1,1,1,2,2,2,2,4,Draw
112,2021/2022,PSG,Metz,3-0,2-0,5-0,"45,000",19:00,3,0,2,0,5,0,3,2,5,Home
113,2021/2022,Clermont,Lyon,0-1,1-1,1-2,"12,000",19:00,0,1,1,1,1,2,1,2,3,Away
114,2021/2022,Lens,Monaco,1-1,1-1,2-2,"37,764",19:00,1,1,1,1,2,2,2,2,4,Draw
115,2021/2022,Nantes,Saint-Étienne,1-0,0-1,1-1,"28,636",19:00,1,0,0,1,1,1,1,1,2,Draw
116,2021/2022,Monaco,Brest,1-2,3-0,4-2,"6,000",19:00,1,2,3,0,4,2,3,3,6,Home
117,2021/2022,Troyes,Lens,1-2,0-1,1-3,"19,000",19:00,1,2,0,1,1,3,3,1,4,Away
118,2021/2022,Nice,Lille,1-0,0-3,1-3,"24,232",19:00,1,0,0,3,1,3,1,3,4,Away
119,2021/2022,Rennais,Marseille,2-0,0-0,2-0,"28,811",19:00,2,0,0,0,2,0,2,0,2,Home
120,2021/2022,Saint-Étienne,Reims,1-1,0-1,1-2,Unknown,19:00,1,1,0,1,1,2,2,1,3,Away
121,2021/2022,Strasbourg,Clermont,1-0,0-0,1-0,"25,231",19:00,1,0,0,0,1,0,1,0,1,Home
122,2021/2022,Bordeaux,Lorient,0-0,0-0,0-0,"23,191",19:00,0,0,0,0,0,0,0,0,0,Draw
123,2021/2022,Metz,Angers,0-0,1-0,1-0,"17,213",19:00,0,0,1,0,1,0,0,1,1,Home
124,2021/2022,Lyon,Nantes,1-0,2-2,3-2,"54,404",19:00,1,0,2,2,3,2,1,4,5,Home
125,2021/2022,Montpellier,PSG,0-3,0-1,0-4,"19,586",19:00,0,3,0,1,0,4,3,1,4,Away
126,2021/2022,Nantes,Rennais,1-1,1-0,2-1,"26,359",19:00,1,1,1,0,2,1,2,1,3,Home
127,2021/2022,Nice,Saint-Étienne,0-2,4-0,4-2,"17,704",17:00,0,2,4,0,4,2,2,4,6,Home
128,2021/2022,PSG,Troyes,2-1,0-1,2-2,"45,000",18:45,2,1,0,1,2,2,3,1,4,Draw
129,2021/2022,Lorient,Marseille,0-1,0-2,0-3,"16,210",15:05,0,1,0,2,0,3,1,2,3,Away
130,2021/2022,Clermont,Montpellier,1-1,1-0,2-1,"11,587",13:00,1,1,1,0,2,1,2,1,3,Home
131,2021/2022,Angers,Bordeaux,2-0,2-1,4-1,"10,852",13:00,2,0,2,1,4,1,2,3,5,Home
132,2021/2022,Reims,Lens,1-0,0-2,1-2,"16,962",13:00,1,0,0,2,1,2,1,2,3,Away
133,2021/2022,Metz,Lyon,2-1,1-1,3-2,"20,405",11:00,2,1,1,1,3,2,3,2,5,Home
134,2021/2022,Brest,Strasbourg,0-0,0-1,0-1,"12,093",15:00,0,0,0,1,0,1,0,1,1,Away
135,2021/2022,Marseille,Lyon,0-0,0-3,0-3,"68,784",18:45,0,0,0,3,0,3,0,3,3,Away
136,2021/2022,Bordeaux,Nice,0-0,0-1,0-1,"23,552",15:05,0,0,0,1,0,1,0,1,1,Away
137,2021/2022,Lille,Monaco,0-1,1-1,1-2,"39,088",19:00,0,1,1,1,1,2,1,2,3,Away
138,2021/2022,Montpellier,Metz,0-1,2-1,2-2,"10,446",13:00,0,1,2,1,2,2,1,3,4,Draw
139,2021/2022,Monaco,Angers,1-0,1-0,2-0,"4,616",13:00,1,0,1,0,2,0,1,1,2,Home
140,2021/2022,Lorient,Reims,1-1,0-1,1-2,"12,216",13:00,1,1,0,1,1,2,2,1,3,Away
141,2021/2022,Brest,Clermont,0-0,2-0,2-0,"10,592",13:00,0,0,2,0,2,0,0,2,2,Home
142,2021/2022,Troyes,Lille,1-0,2-0,3-0,"10,497",11:00,1,0,2,0,3,0,1,2,3,Home
143,2021/2022,Rennais,Saint-Étienne,1-0,1-0,2-0,"27,390",19:00,1,0,1,0,2,0,1,1,2,Home
144,2021/2022,Lens,Nantes,0-2,2-0,2-2,"36,727",15:00,0,2,2,0,2,2,2,2,4,Draw
145,2021/2022,Strasbourg,PSG,1-1,2-2,3-3,"26,052",19:00,1,1,2,2,3,3,2,4,6,Draw
146,2021/2022,Reims,Marseille,0-0,0-1,0-1,"20,835",18:45,0,0,0,1,0,1,0,1,1,Away
147,2021/2022,Lille,Strasbourg,0-0,1-0,1-0,"30,211",15:05,0,0,1,0,1,0,0,1,1,Home
148,2021/2022,Metz,Brest,0-1,0-0,0-1,"19,874",13:00,0,1,0,0,0,1,1,0,1,Away
149,2021/2022,Clermont,Angers,0-2,2-0,2-2,"11,531",13:00,0,2,2,0,2,2,2,2,4,Draw
150,2021/2022,Rennais,Lorient,2-0,3-0,5-0,"28,324",11:00,2,0,3,0,5,0,2,3,5,Home
151,2021/2022,Nantes,Bordeaux,0-2,5-1,5-3,"30,000",13:00,0,2,5,1,5,3,2,6,8,Home
152,2021/2022,Nice,Troyes,0-0,1-0,1-0,"17,065",13:00,0,0,1,0,1,0,0,1,1,Home
153,2021/2022,PSG,Lens,0-0,1-1,1-1,"47,000",19:00,0,0,1,1,1,1,0,2,2,Draw
154,2021/2022,Saint-Étienne,Monaco,1-2,0-2,1-4,"30,018",17:00,1,2,0,2,1,4,3,2,5,Away
155,2021/2022,Lyon,Montpellier,2-2,3-0,5-2,"46,608",15:00,2,2,3,0,5,2,4,3,7,Home
156,2021/2022,Angers,PSG,0-2,0-1,0-3,"13,000",19:00,0,2,0,1,0,3,2,1,3,Away
157,2021/2022,Brest,Lyon,1-0,1-1,2-1,"14,028",19:00,1,0,1,1,2,1,1,2,3,Home
158,2021/2022,Marseille,Nantes,1-2,2-0,3-2,"55,890",19:00,1,2,2,0,3,2,3,2,5,Home
159,2021/2022,Strasbourg,Rennais,1-0,1-1,2-1,"25,148",19:00,1,0,1,1,2,1,1,2,3,Home
160,2021/2022,Lens,Montpellier,1-0,1-0,2-0,"36,250",19:00,1,0,1,0,2,0,1,1,2,Home
161,2021/2022,Monaco,Nice,1-0,0-0,1-0,"10,247",17:00,1,0,0,0,1,0,1,0,1,Home
162,2021/2022,Troyes,Clermont,0-0,0-1,0-1,"7,800",17:00,0,0,0,1,0,1,0,1,1,Away
163,2021/2022,Reims,Lille,1-0,1-1,2-1,"10,910",17:00,1,0,1,1,2,1,1,2,3,Home
164,2021/2022,Lorient,Metz,0-0,1-0,1-0,"13,544",17:00,0,0,1,0,1,0,0,1,1,Home
165,2021/2022,Bordeaux,Saint-Étienne,2-1,0-1,2-2,"38,515",17:00,2,1,0,1,2,2,3,1,4,Draw
166,2021/2022,Montpellier,Reims,0-0,0-0,0-0,"10,170",13:00,0,0,0,0,0,0,0,0,0,Draw
167,2021/2022,PSG,Marseille,2-1,0-0,2-1,"46,000",18:45,2,1,0,0,2,1,3,0,3,Home
168,2021/2022,Lyon,Bordeaux,3-0,3-1,6-1,"38,713",15:05,3,0,3,1,6,1,3,4,7,Home
169,2021/2022,Metz,Clermont,1-1,0-0,1-1,"14,335",13:00,1,1,0,0,1,1,2,0,2,Draw
170,2021/2022,Nantes,Angers,0-1,1-0,1-1,"25,102",13:00,0,1,1,0,1,1,1,1,2,Draw
171,2021/2022,Troyes,Strasbourg,0-0,1-1,1-1,"10,000",13:00,0,0,1,1,1,1,0,2,2,Draw
172,2021/2022,Nice,Lorient,0-0,2-1,2-1,"17,212",11:00,0,0,2,1,2,1,0,3,3,Home
173,2021/2022,Lille,Lens,1-2,0-0,1-2,"48,169",19:00,1,2,0,0,1,2,3,0,3,Away
174,2021/2022,Saint-Étienne,Brest,2-1,0-0,2-1,"27,227",15:00,2,1,0,0,2,1,3,0,3,Home
175,2021/2022,Rennais,Monaco,1-1,1-2,2-3,"28,336",19:00,1,1,1,2,2,3,2,3,5,Away
176,2021/2022,Marseille,Montpellier,2-0,0-0,2-0,"51,131",19:00,2,0,0,0,2,0,2,0,2,Home
177,2021/2022,Strasbourg,Lyon,1-0,0-1,1-1,"26,073",17:00,1,0,0,1,1,1,1,1,2,Draw
178,2021/2022,Lens,Nice,0-0,3-0,3-0,"36,668",15:05,0,0,3,0,3,0,0,3,3,Home
179,2021/2022,Monaco,Troyes,1-1,1-0,2-1,"4,786",13:00,1,1,1,0,2,1,2,1,3,Home
180,2021/2022,Brest,Nantes,0-1,1-0,1-1,"13,145",13:00,0,1,1,0,1,1,1,1,2,Draw
181,2021/2022,Angers,Lille,0-0,1-1,1-1,"9,286",13:00,0,0,1,1,1,1,0,2,2,Draw
182,2021/2022,Reims,Rennais,0-2,2-1,2-3,"10,243",15:00,0,2,2,1,2,3,2,3,5,Away
183,2021/2022,Bordeaux,Metz,0-1,3-0,3-1,"21,652",11:00,0,1,3,0,3,1,1,3,4,Home
184,2021/2022,Clermont,PSG,1-2,0-4,1-6,"12,264",19:00,1,2,0,4,1,6,3,4,7,Away
185,2021/2022,Lorient,Saint-Étienne,2-2,4-0,6-2,"15,407",19:00,2,2,4,0,6,2,4,4,8,Home
186,2021/2022,PSG,Lorient,2-0,3-1,5-1,"40,000",18:45,2,0,3,1,5,1,2,4,6,Home
187,2021/2022,Lyon,Angers,1-0,2-2,3-2,"34,376",15:05,1,0,2,2,3,2,1,4,5,Home
188,2021/2022,Saint-Étienne,Marseille,1-1,1-3,2-4,"41,278",13:00,1,1,1,3,2,4,2,4,6,Away
189,2021/2022,Montpellier,Brest,0-0,1-2,1-2,"10,929",13:00,0,0,1,2,1,2,0,3,3,Away
190,2021/2022,Metz,Monaco,0-0,1-2,1-2,"19,812",13:00,0,0,1,2,1,2,0,3,3,Away
191,2021/2022,Clermont,Nantes,0-1,2-2,2-3,"11,785",13:00,0,1,2,2,2,3,1,4,5,Away
192,2022/2023,PSG,Lyon,0-0,0-1,0-1,"47,000",18:45,0,0,0,1,0,1,0,1,1,Away
193,2022/2023,Monaco,Strasbourg,1-2,3-1,4-3,"5,356",15:05,1,2,3,1,4,3,3,4,7,Home
194,2022/2023,Nantes,Reims,0-2,0-1,0-3,"26,285",13:00,0,2,0,1,0,3,2,1,3,Away
195,2022/2023,Angers,Nice,1-1,0-0,1-1,"6,649",13:00,1,1,0,0,1,1,2,0,2,Draw
196,2022/2023,Brest,Toulouse,1-1,2-0,3-1,"12,325",13:00,1,1,2,0,3,1,2,2,4,Home
197,2022/2023,Clermont,Ajaccio,0-1,2-0,2-1,"9,436",13:00,0,1,2,0,2,1,1,2,3,Home
198,2022/2023,Lille,Lorient,1-0,2-1,3-1,"32,862",11:00,1,0,2,1,3,1,1,3,4,Home
199,2022/2023,Rennais,Lens,0-1,0-0,0-1,"28,556",19:00,0,1,0,0,0,1,1,0,1,Away
200,2022/2023,Auxerre,Troyes,0-0,1-0,1-0,"16,512",15:00,0,0,1,0,1,0,0,1,1,Home
201,2022/2023,Marseille,Montpellier,1-1,0-0,1-1,"58,231",19:00,1,1,0,0,1,1,2,0,2,Draw
202,2022/2023,Reims,Marseille,1-2,0-0,1-2,"20,479",19:45,1,2,0,0,1,2,3,0,3,Away
203,2022/2023,PSG,Rennais,0-1,0-1,0-2,"47,000",16:05,0,1,0,1,0,2,1,1,2,Away
204,2022/2023,Strasbourg,Auxerre,1-0,1-0,2-0,"25,530",14:00,1,0,1,0,2,0,1,1,2,Home
205,2022/2023,Troyes,Brest,2-1,0-1,2-2,"9,012",14:00,2,1,0,1,2,2,3,1,4,Draw
206,2022/2023,Ajaccio,Monaco,0-1,0-1,0-2,"7,198",12:00,0,1,0,1,0,2,1,1,2,Away
207,Nice - Lorient,Nice,Lorient,0-1,1-0,1-1,"20,762",14:00,0,1,1,0,1,1,1,1,2,Draw
208,2022/2023,Montpellier,Clermont,0-1,2-0,2-1,"13,166",14:00,0,1,2,0,2,1,1,2,3,Home
209,2022/2023,Lens,Angers,2-0,1-0,3-0,"37,410",20:00,2,0,1,0,3,0,2,1,3,Home
210,2022/2023,Toulouse,Lille,0-0,0-2,0-2,"23,006",16:00,0,0,0,2,0,2,0,2,2,Away
211,2022/2023,Lyon,Nantes,1-1,0-0,1-1,"38,880",20:00,1,1,0,0,1,1,2,0,2,Draw
212,2022/2023,Marseille,Strasbourg,0-0,2-2,2-2,"63,380",19:45,0,0,2,2,2,2,0,4,4,Draw
213,2022/2023,Monaco,Reims,0-0,0-1,0-1,"5,383",16:05,0,0,0,1,0,1,0,1,1,Away
214,2022/2023,Lorient,Troyes,1-0,1-0,2-0,"13,889",14:00,1,0,1,0,2,0,1,1,2,Home
215,2022/2023,Nantes,Nice,1-1,1-1,2-2,"33,568",14:00,1,1,1,1,2,2,2,2,4,Draw
216,2022/2023,Angers,Toulouse,0-1,0-1,0-2,"6,487",14:00,0,1,0,1,0,2,1,1,2,Away
217,2022/2023,Ajaccio,Montpellier,0-0,0-1,0-1,"6,889",14:00,0,0,0,1,0,1,0,1,1,Away
218,2022/2023,Clermont,Lens,0-3,0-1,0-4,"12,311",12:00,0,3,0,1,0,4,3,1,4,Away
219,2022/2023,Brest,PSG,1-1,0-1,1-2,"14,935",20:00,1,1,0,1,1,2,2,1,3,Away
220,2022/2023,Auxerre,Rennais,0-0,0-0,0-0,"15,695",16:00,0,0,0,0,0,0,0,0,0,Draw
221,2022/2023,Lille,Lyon,0-0,3-3,3-3,"40,314",20:00,0,0,3,3,3,3,0,6,6,Draw
222,2022/2023,Rennais,Marseille,0-0,0-1,0-1,"28,515",19:45,0,0,0,1,0,1,0,1,1,Away
223,2022/2023,Montpellier,Angers,3-0,2-0,5-0,"11,664",14:00,3,0,2,0,5,0,3,2,5,Home
224,2022/2023,Lyon,Lorient,0-0,0-0,0-0,"38,568",16:05,0,0,0,0,0,0,0,0,0,Draw
225,2022/2023,Strasbourg,Brest,0-1,0-0,0-1,"25,123",14:00,0,1,0,0,0,1,1,0,1,Away
226,2022/2023,Reims,Ajaccio,0-0,1-0,1-0,"12,855",14:00,0,0,1,0,1,0,0,1,1,Home
227,2022/2023,Toulouse,Clermont,0-0,0-1,0-1,"20,620",14:00,0,0,0,1,0,1,0,1,1,Away
228,2022/2023,Troyes,Monaco,1-0,1-2,2-2,"9,160",12:00,1,0,1,2,2,2,1,3,4,Draw
229,2022/2023,PSG,Nantes,2-2,2-0,4-2,"47,926",20:00,2,2,2,0,4,2,4,2,6,Home
